item_id	func_name	file	subsystem	byte_start	byte_end	n_bytes	sha256	sig_line
dp2-0370	analyzeWindowKeyword	keywordhash.h	parser	6830241	6830431	190	873d65202554c75f7d5c61646c46fe50ec961290ad7f9e576e09017a719928d5	static int analyzeWindowKeyword(const unsigned char *z){
dp2-0371	analyzeOverKeyword	keywordhash.h	parser	6830431	6830622	191	8c83d3a324a0e3828d1e222d2a0ad9c08fae5a022fa9cb5660500a8efbac865b	static int analyzeOverKeyword(const unsigned char *z, int lastToken){
dp2-0372	analyzeFilterKeyword	keywordhash.h	parser	6830622	6830787	165	bb8dc26f8b0f49fe754c030aeddf7c421f9869343422c0861e93c9975931a3f0	static int analyzeFilterKeyword(const unsigned char *z, int lastToken){
dp2-0373	sqlite3GetToken	keywordhash.h	parser	6830952	6838920	7968	d24ef9cffa14f470ec1eb4a94049b65afb3f9a3deee3748ca3c79ab80317e74b	SQLITE_PRIVATE i64 sqlite3GetToken(const unsigned char *z, int *tokenType){
dp2-0374	sqlite3RunParser	keywordhash.h	parser	6838970	6839040	70	520e56c6e756786c445fac399aa90c949e1bb638328a6b862cc129040d62e9ad	SQLITE_PRIVATE int sqlite3RunParser(Parse *pParse, const char *zSql){
dp2-0375	addSpaceSeparator	keywordhash.h	parser	6844685	6844847	162	1b7087016a7e7b3dcc5653a20de0485a028458a30cc7de9d0cbddf7af83f6850	static void addSpaceSeparator(sqlite3_str *pStr){
dp2-0376	sqlite3CompileOptions	ctime.c	util	1096161	1096343	182	6c0b7d62559920acebbff3cd10df9aeca040ac32e3413e78a737062871792cb8	SQLITE_PRIVATE const char **sqlite3CompileOptions(int *pnOpt){
dp2-0377	sqlite3BeginBenignMalloc	fault.c	util	1230000	1230134	134	6adefc7985cead4b2351772bac15f9ddad63f4c5c2ea9880a9a3783bbae3d778	SQLITE_PRIVATE void sqlite3BeginBenignMalloc(void){
dp2-0378	getIntArg	printf.c	util	1371801	1371943	142	87ad6848e74579dcb602d4ba1fdd91ecbb51aa1eafe8ad3303339a0f47ff82d3	static sqlite3_int64 getIntArg(PrintfArguments *p){
dp2-0379	getTextArg	printf.c	util	1372084	1372225	141	f02f83bfbe8f26ad4e93b3076b9b3c2cc380be524a95e0f710d60a22cd78ed06	static char *getTextArg(PrintfArguments *p){
dp2-0380	sqlite3RecordErrorByteOffset	printf.c	util	1402187	1402643	456	9d02c75d99686ea50a718a15654b4d719c34cb09ff7fc277fd0df322da976c5a	SQLITE_PRIVATE void sqlite3RecordErrorByteOffset(sqlite3 *db, const char *z){
dp2-0381	sqlite3StrAccumEnlarge	printf.c	util	1403339	1404744	1405	34c775c5c53c3dd0a4d5d10812325e5f11000d01d50b562952a720d827776c46	SQLITE_PRIVATE int sqlite3StrAccumEnlarge(StrAccum *p, i64 N){
dp2-0382	enlargeAndAppend	printf.c	util	1405569	1405763	194	b1578e5ade4e5d0054a5c0e04113d80084e453f6d0fe3f29aa08096829f35366	static void SQLITE_NOINLINE enlargeAndAppend(StrAccum *p, const char *z, int N){
dp2-0383	strAccumFinishRealloc	printf.c	util	1406684	1407062	378	588800a78c961e319d02f59e8b5e1100345706d06d3024aa6e8feb99d4530740	static SQLITE_NOINLINE char *strAccumFinishRealloc(StrAccum *p){
dp2-0384	sqlite3ResultStrAccum	printf.c	util	1407386	1407752	366	8fb2da28ed67bd784836f0ee474f9e4b8f67123f6c4aa40f242db8fa98712930	SQLITE_PRIVATE void sqlite3ResultStrAccum(sqlite3_context *pCtx, StrAccum *p){
dp2-0385	sqlite3_str_length	printf.c	util	1408487	1408567	80	d6ff5d6dd4eb0cc28b6cad669fc661b1e9b279dbee674bce9c7924a08df3abdb	SQLITE_API int sqlite3_str_length(sqlite3_str *p){
dp2-0386	sqlite3_str_value	printf.c	util	1408826	1408963	137	f8f129968b7938c01c56a4baa24ef3da5857afaf8037f89ad9b0c2b85b2de3d1	SQLITE_API char *sqlite3_str_value(sqlite3_str *p){
dp2-0387	sqlite3StrAccumInit	printf.c	util	1410079	1410303	224	467a494ab0c518ba4a2f1f74264566ba30666a0a7aaa8230bd7ee365b31bb30a	SQLITE_PRIVATE void sqlite3StrAccumInit(StrAccum *p, sqlite3 *db, char *zBase, int n, int mx){
dp2-0388	sqlite3VMPrintf	printf.c	util	1410738	1411216	478	efc42a198cbdd7006a925487b1e7592c0bff398f416fcd75ec52c992067bb5b8	SQLITE_PRIVATE char *sqlite3VMPrintf(sqlite3 *db, const char *zFormat, va_list ap){
dp2-0389	sqlite3_mprintf	printf.c	util	1412209	1412459	250	c8f87db11c29e67ba08c4b773cc152bd996c570d78f1a09a0049f21cada47812	SQLITE_API char *sqlite3_mprintf(const char *zFormat, ...){
dp2-0390	renderLogMsg	printf.c	util	1414775	1415206	431	826d52924cfae6e1f4b697050e93b3992441642a71447f2dd885063c9c7d45ad	static void renderLogMsg(int iErrCode, const char *zFormat, va_list ap){
dp2-0391	sqlite3DebugPrintf	printf.c	util	1415791	1416304	513	bbe6a60a6bacb542e0092fe00a9b7afdee2e9189c8d5e2b61f0fe35cf1ce0d9d	SQLITE_PRIVATE void sqlite3DebugPrintf(const char *zFormat, ...){
dp2-0392	sqlite3RCStrUnref	printf.c	util	1417172	1417369	197	90ac0fa9bd5e7cb7365a55466c1d27d9ad059f8cd725452ce38fc341ce5bb804	SQLITE_PRIVATE void sqlite3RCStrUnref(void *z){
dp2-0393	sqlite3RCStrResize	printf.c	util	1417967	1418259	292	e2424935846048029d5b26e13dd689a3629245d9cfb50e8344a0e3d05e478920	SQLITE_PRIVATE char *sqlite3RCStrResize(char *z, u64 N){
dp2-0394	sqlite3TreeViewLine	treeview.c	util	1419900	1420580	680	af85e50f55a5dba4f839aaad014fcfe4685bc076a9efc14284f7530a46f5c4a9	SQLITE_PRIVATE void sqlite3TreeViewLine(TreeView *p, const char *zFormat, ...){
dp2-0395	sqlite3TreeViewColumnList	treeview.c	util	1420880	1422246	1366	666787ceec8878a13f91618bccd1938b5cd3b2a31e0679ef2bbe5a4aa13799cd	SQLITE_PRIVATE void sqlite3TreeViewColumnList(
dp2-0396	sqlite3TreeViewSelect	treeview.c	util	1427109	1430476	3367	edb1911de45ebb6121d69b4eef4f5a77134e869d59722e354dc405aea11397e7	SQLITE_PRIVATE void sqlite3TreeViewSelect(TreeView *pView, const Select *p, u8 moreToFollow){
dp2-0397	sqlite3TreeViewWinFunc	treeview.c	util	1434037	1434373	336	4533eab1e0be0070f5324d156336fb2b59ca879a3d913818c754051494a7344d	SQLITE_PRIVATE void sqlite3TreeViewWinFunc(TreeView *pView, const Window *pWin, u8 more){
dp2-0398	sqlite3TreeViewBareExprList	treeview.c	util	1448034	1449813	1779	f6e9eb4d1a4d3feb58539c551d8ebcd195dc827fb0b727bdcc2821439fd44e90	SQLITE_PRIVATE void sqlite3TreeViewBareExprList(
dp2-0399	sqlite3TreeViewIdList	treeview.c	util	1450764	1451020	256	172d1d320bf2c16c84308f988343854b771df5ccd6b884d8c240cd85635fc091	SQLITE_PRIVATE void sqlite3TreeViewIdList(
dp2-0400	sqlite3TreeViewDelete	treeview.c	util	1452127	1453426	1299	282c547eb278ebcbf231ee71e3d5fed0026cb57350a21bb7228a184db27f2717	SQLITE_PRIVATE void sqlite3TreeViewDelete(
dp2-0401	sqlite3TreeViewTriggerStep	treeview.c	util	1457758	1458309	551	15286b71e034ab7ef8de5b1a093ade881e939457976d053affdc72da526906f4	SQLITE_PRIVATE void sqlite3TreeViewTriggerStep(
dp2-0402	sqlite3TreeViewExpr	treeview.c	util	1459600	1459682	82	6274681343e82f955eabac21d8563ca5a41f6f82f509862d3da704d7271f1766	SQLITE_PRIVATE void sqlite3ShowExpr(const Expr *p){ sqlite3TreeViewExpr(0,p,0); }
dp2-0403	sqlite3ShowSrcList	treeview.c	util	1459867	1460090	223	e49cf75903c01776676e196edffbde9f96f1867db43b0b6df40156ff65b9496e	SQLITE_PRIVATE void sqlite3ShowSrcList(const SrcList *p){
dp2-0404	sqlite3TreeViewUpsert	treeview.c	util	1460260	1460348	88	719d40e736fbd9bec533cee80f1c689204a4d7bf5141498becd492d356624ae3	SQLITE_PRIVATE void sqlite3ShowUpsert(const Upsert *p){ sqlite3TreeViewUpsert(0,p,0); }
dp2-0405	sqlite3ShowTriggerStepList	treeview.c	util	1460483	1460594	111	bd0736d422fa58ec445c5c7d17499acd588c30a089c1fbcbee380e0cfd0147d9	SQLITE_PRIVATE void sqlite3ShowTriggerStepList(const TriggerStep *p){
dp2-0406	sqlite3TreeViewWindow	treeview.c	util	1460821	1460909	88	d4bfcf14674006f3003be8906dbb3b849e8b2d0f32addf15d81921f93cedaac0	SQLITE_PRIVATE void sqlite3ShowWindow(const Window *p){ sqlite3TreeViewWindow(0,p,0); }
dp2-0407	chacha_block	random.c	util	1462455	1462893	438	2bad5db9d8f33f5d3f0d257f87f8dec325be59263ad7d40304dd77361ba73f44	static void chacha_block(u32 *out, const u32 *in){
dp2-0408	sqlite3PrngRestoreState	random.c	util	1465432	1465629	197	f1f85c13bf79a5a791a479717320c80f960dfdefaa6909b05d2847f5fb9cdbc3	SQLITE_PRIVATE void sqlite3PrngRestoreState(void){
dp2-0409	sqlite3ThreadJoin	threads.c	util	1468787	1469106	319	b9c61c6c4cfac33e8f2ec891077e35361c7502f102cf0ca4e7086495db116602	SQLITE_PRIVATE int sqlite3ThreadJoin(SQLiteThread *p, void **ppOut){
dp2-0410	sqlite3ThreadJoin	threads.c	util	1471639	1472315	676	1e2ac7cda55405254c6a9ba6e8019ea7f2bacee87f06d835c7c458f5c98b4c3f	SQLITE_PRIVATE int sqlite3ThreadJoin(SQLiteThread *p, void **ppOut){
dp2-0411	sqlite3AppendOneUtf8Character	utf.c	util	1479094	1479676	582	ea9a88058b3b0430f90f2547d7c354df2ff8669cc95a7acd6085ff02ed4af9ec	SQLITE_PRIVATE int sqlite3AppendOneUtf8Character(char *zOut, u32 v){
dp2-0412	sqlite3Utf8ReadLimited	utf.c	util	1482355	1482686	331	8d1b109964a787d2cbb4e0f3c0c179cfb360a7c95cafc343169c7747c6fe697d	SQLITE_PRIVATE int sqlite3Utf8ReadLimited(
dp2-0413	sqlite3Utf8CharLen	utf.c	util	1489789	1490106	317	6a706b2318a7167463b5eb1eecc353169af95fd86efe08c4fe27d8663ec4df48	SQLITE_PRIVATE int sqlite3Utf8CharLen(const char *zIn, int nByte){
dp2-0414	sqlite3Utf16to8	utf.c	util	1491103	1491582	479	d720b4a35d9432861aa995c1dcd1a646379899675d834447675758e24e1ad34b	SQLITE_PRIVATE char *sqlite3Utf16to8(sqlite3 *db, const void *z, int nByte, u8 enc){
dp2-0415	sqlite3FaultSim	util.c	util	1494844	1495005	161	ade3c813c444d27895be9d405726b03728d3bd9d8dc2c383a526a33fa292c9e2	SQLITE_PRIVATE int sqlite3FaultSim(int iTest){
dp2-0416	sqlite3IsOverflow	util.c	util	1495671	1495823	152	88fb0e9a3c76d4e72368aee337265dfd5747abeb0d220d92fc83cb3a717c8e14	SQLITE_PRIVATE int sqlite3IsOverflow(double x){
dp2-0417	sqlite3ErrorFinish	util.c	util	1497060	1497222	162	21e5152c73b2ae3e092a873bb22a012151eb4db20febfcf98d8edb5fb64040ef	static SQLITE_NOINLINE void  sqlite3ErrorFinish(sqlite3 *db, int err_code){
dp2-0418	sqlite3SystemError	util.c	util	1498026	1498665	639	480d2b2afed48b21117b13d732dee8ddfdf81a8e61b95ad96bf5d28b5e395e29	SQLITE_PRIVATE void sqlite3SystemError(sqlite3 *db, int rc){
dp2-0419	sqlite3ProgressCheck	util.c	util	1499655	1500158	503	69ed4ff6783a8232e8dae721eb71c5ca66b0cd7ab5a077b9673956b51bc32188	SQLITE_PRIVATE void sqlite3ProgressCheck(Parse *p){
dp2-0420	sqlite3Dequote	util.c	util	1502345	1502746	401	64e7943c7bb507698d108ced29b572a94ad17bbcef593bcf76eb91801a4c3e54	SQLITE_PRIVATE void sqlite3Dequote(char *z){
dp2-0421	sqlite3DequoteNumber	util.c	util	1503234	1504394	1160	5fc9277a20f314d7b67aaaf94b1fa8d5ca4ade20bf49dbb01c74de76c1d55fe9	SQLITE_PRIVATE void sqlite3DequoteNumber(Parse *pParse, Expr *p){
dp2-0422	sqlite3_stricmp	util.c	util	1505686	1505888	202	e6e6468140ac7437cef22167b282c34b4f723511b1015337dea4ca2aed7525e0	SQLITE_API int sqlite3_stricmp(const char *zLeft, const char *zRight){
dp2-0423	sqlite3_strnicmp	util.c	util	1506263	1506661	398	af38a2e36b11d1db0f9636d52e0b39c946a7270c92a7ced6790c7e8d0c08cb01	SQLITE_API int sqlite3_strnicmp(const char *zLeft, const char *zRight, int N){
dp2-0424	sqlite3Multiply160	util.c	util	1508255	1509284	1029	4bfa831967eb3e4f8ec3ba5bda08c13cbe74ff856259d0e80162f15aa7648142	static u64 sqlite3Multiply160(u64 a, u32 aLo, u64 b, u32 *pLo){
dp2-0425	sqlite3Fp2Convert10	util.c	util	1517172	1517616	444	c422df730501b689e268c8edfc226505745f4a529089d98862240eb3bb06f1be	static void sqlite3Fp2Convert10(u64 m, int e, int n, u64 *pD, int *pP){
dp2-0426	sqlite3AtoF	util.c	util	1521151	1523888	2737	a97da6e9cc470374355cb7c67118c1373c0b73abe1dca5b520eab996f7bab20f	SQLITE_PRIVATE int sqlite3AtoF(const char *zIn, double *pResult){
dp2-0427	compare2pow63	util.c	util	1527930	1528299	369	c0d4dd79105fc63d5951269980ca1ae8894a375a30e4ecfb6b28defb22d25348	static int compare2pow63(const char *zNum, int incr){
dp2-0428	sqlite3DecOrHexToI64	util.c	util	1532185	1532765	580	bce105a22987ce310d41f68e6f6950950c30729738684da50b616c11073cf082	SQLITE_PRIVATE int sqlite3DecOrHexToI64(const char *z, i64 *pOut){
dp2-0429	sqlite3FpDecode	util.c	util	1535111	1538998	3887	ff1797ee1fa5fb8f4c7a2348d22dd8a31b9a7182980626251140b6c63aab1e1f	SQLITE_PRIVATE void sqlite3FpDecode(FpDecode *p, double r, int iRound, int mxRound){
dp2-0430	putVarint64	util.c	util	1540266	1540724	458	c403ed2716c938820a3af828446cbdfedead1f94564a0352a48847857af65339	static int SQLITE_NOINLINE putVarint64(unsigned char *p, u64 v){
dp2-0431	sqlite3GetVarint32	util.c	util	1544651	1545309	658	af9f483d4501e0f02ff096fc4a1c84d47a1a3280be03bbfd69e074792ac6bb71	SQLITE_PRIVATE u8 sqlite3GetVarint32(const unsigned char *p, u32 *v){
dp2-0432	sqlite3Put4byte	util.c	util	1546019	1546424	405	7753e43d1cbfea5fc595e48d89a7b3d3267f519c0520dab155bc7a332945f569	SQLITE_PRIVATE void sqlite3Put4byte(unsigned char *p, u32 v){
dp2-0433	sqlite3HexToBlob	util.c	util	1547089	1547409	320	92f6cfb5fda196d2e7e5a869dc88361a5f702a4cf0838584d32bc0371293d951	SQLITE_PRIVATE void *sqlite3HexToBlob(sqlite3 *db, const char *z, int n){
dp2-0434	sqlite3SafetyCheckSickOrOk	util.c	util	1548919	1549265	346	34d3a5b5997086d12d17c98608ccac28a81b4174e0f79a9c7e07d9e16f8b334e	SQLITE_PRIVATE int sqlite3SafetyCheckSickOrOk(sqlite3 *db){
dp2-0435	sqlite3SubInt64	util.c	util	1550185	1550577	392	84fd6bfedc2d1c797a18d82cdd514e43efac438d993229a8608eba1352a294d7	SQLITE_PRIVATE int sqlite3SubInt64(i64 *pA, i64 iB){
dp2-0436	sqlite3FileSuffix3	util.c	util	1552078	1552427	349	ec84d4acbf782dc0012ba43a538bd0e4549fd1710ac6cd89c68be20dc2c84fad	SQLITE_PRIVATE void sqlite3FileSuffix3(const char *zBaseFilename, char *z){
dp2-0437	sqlite3LogEst	util.c	util	1553424	1553861	437	7495a30717b8e2baf11f7a8127dbbeafa47ac80d8eb4626544fbfefc80802ae8	SQLITE_PRIVATE LogEst sqlite3LogEst(u64 x){
dp2-0438	sqlite3VListAdd	util.c	util	1555899	1557044	1145	298b6cefbf622d51bac4b3ecadaf643deed3fba0447bee8952254206fc7eb3e7	SQLITE_PRIVATE VList *sqlite3VListAdd(
dp2-0439	sqlite3HashInit	hash.c	util	1558718	1558864	146	fa00bf3d8ba19556338c0df128374286cb94dbd655714d024b792c440ee6b044	SQLITE_PRIVATE void sqlite3HashInit(Hash *pNew){
dp2-0440	strHash	hash.c	util	1559414	1560048	634	5c6deecb35ccdeb0b720796d9820714526a3cbb21d4ddc9249c01ec6f4589770	static unsigned int strHash(const char *z){
dp2-0441	findElementWithHash	hash.c	util	1562765	1563675	910	056c2c8072b0c4f56916eed1ff7a3530092e0371729dbd0261f4d9e36e7e559b	static HashElem *findElementWithHash(
dp2-0442	sqlite3HashFind	hash.c	util	1564623	1564786	163	c94147433fb6f1bc7246249ad006850b9e8093cdcd077e14404001202606ef76	SQLITE_PRIVATE void *sqlite3HashFind(const Hash *pH, const char *pKey){
dp2-0443	sqlite3BitvecTestNotNull	bitvec.c	util	2149478	2150008	530	58d71fa80e49de08235aae5eca2b032314c6ae4c7866adbbdf81d4bb55a9b61d	SQLITE_PRIVATE int sqlite3BitvecTestNotNull(Bitvec *p, u32 i){
dp2-0444	sqlite3BitvecSet	bitvec.c	util	2150584	2152617	2033	9ad5b67b9a2fe44a638baf4d4d0bd074f718485474278ec5980bda93c2834e8a	SQLITE_PRIVATE int sqlite3BitvecSet(Bitvec *p, u32 i){
dp2-0445	sqlite3BitvecSize	bitvec.c	util	2153989	2154059	70	ee2856337bf3222093612260c5f6db5a228359f456ff5bbe648848f96af18026	SQLITE_PRIVATE u32 sqlite3BitvecSize(Bitvec *p){
dp2-0446	sqlite3BitvecBuiltinTest	bitvec.c	util	2157467	2160108	2641	84a8009996a9539a3ab662eb2802250f17ee55c417d3c9e51a0a6222b9a1f4af	SQLITE_PRIVATE int sqlite3BitvecBuiltinTest(int sz, int *aOp){
dp2-0447	sqlite3RowSetClear	rowset.c	util	2242389	2242759	370	a8cddfc71bb80e1c94bcc6572a5feda6e021e19cdab9067ce339716dd8996f45	SQLITE_PRIVATE void sqlite3RowSetClear(void *pArg){
dp2-0448	sqlite3RowSetInsert	rowset.c	util	2244023	2244729	706	95a1f7a033bcd6ea951aa94e7ec3f2eba96beab562675be8eb7da399f272b219	SQLITE_PRIVATE void sqlite3RowSetInsert(RowSet *p, i64 rowid){
dp2-0449	rowSetEntrySort	rowset.c	util	2245745	2246319	574	670a173f4e1aaadfe0894acf646c4572a1f83f31429cb3819cb06f339994cbe5	static struct RowSetEntry *rowSetEntrySort(struct RowSetEntry *pIn){
dp2-0450	rowSetListToTree	rowset.c	util	2248822	2249315	493	1f757958ce4b21fdb8fc58280c30c9b430e2dabc1916e802e117fcb99dc21f48	static struct RowSetEntry *rowSetListToTree(struct RowSetEntry *pList){
dp2-0451	sqlite3MemMalloc	mem0.c	mem	1231438	1231492	54	23c82c8a37a20dd2299957389425ea1afad2772d01b23522dea54098c458582a	static void *sqlite3MemMalloc(int nByte){ return 0; }
dp2-0452	sqlite3MemRealloc	mem0.c	mem	1231544	1231613	69	f8029b34cbc5101863cdb8dc641b0ba554c83ee5342bb1395b019f52a1d64b22	static void *sqlite3MemRealloc(void *pPrior, int nByte){ return 0; }
dp2-0453	sqlite3MemRoundup	mem0.c	mem	1231666	1231715	49	bc4c346958531cc2f8bcfa3820b2c99c7c4e1f6125503997f365d6f1a6bccebf	static int sqlite3MemRoundup(int n){ return n; }
dp2-0454	sqlite3MemShutdown	mem0.c	mem	1231777	1231834	57	5fe1f6da09e938518f53366f7f52269ae403daed785202394cd7b24240b08802	static void sqlite3MemShutdown(void *NotUsed){ return; }
dp2-0455	sqlite3MemMalloc	mem1.c	mem	1237452	1238069	617	b80b5bd5eb6150053917917786cbc47efbc8db22072bf42a8d26c459c9b3bcce	static void *sqlite3MemMalloc(int nByte){
dp2-0456	sqlite3MemSize	mem1.c	mem	1238629	1238874	245	fd926a12c609bde94d9519a2e4e2fccde7d4ade9649a32dee2a97a1e4fdd36b3	static int sqlite3MemSize(void *pPrior){
dp2-0457	sqlite3MemRoundup	mem1.c	mem	1240090	1240149	59	b3f03567ec3dd0a7448c57847ec3c136fe09466634e0d5d4c07bb7fa4a94f138	static int sqlite3MemRoundup(int n){
dp2-0458	sqlite3MemShutdown	mem1.c	mem	1241021	1241109	88	670d175ecaef84a15c2569ac1140ec01aa4d94f8c453e934e3d9dfe620174b78	static void sqlite3MemShutdown(void *NotUsed){
dp2-0459	adjustStats	mem2.c	mem	1245846	1246197	351	9df240ba685e7e5dc94970fa8cdae71bcedcb70d2cdc17533b013e72be75ffbb	static void adjustStats(int iSize, int increment){
dp2-0460	sqlite3MemSize	mem2.c	mem	1247051	1247210	159	7288b39f92e97306993c1b46c2958d4f13039f0ba4c8509e89bf55bb89fe4957	static int sqlite3MemSize(void *p){
dp2-0461	sqlite3MemShutdown	mem2.c	mem	1247712	1247807	95	a7789e6f911afac7012243aa5eb3625c07baa0eb5719570c3abba0db252236de	static void sqlite3MemShutdown(void *NotUsed){
dp2-0462	randomFill	mem2.c	mem	1248150	1248584	434	0936ec1695389d96937f955b16d48d0d38886d7dfced75c4f4cb3da0af749760	static void randomFill(char *pBuf, int nByte){
dp2-0463	sqlite3MemFree	mem2.c	mem	1250147	1251076	929	d0061449c16355d8776b0f1610d8a4940033b77d62ba99ec6d71844f9897e886	static void sqlite3MemFree(void *pPrior){
dp2-0464	sqlite3MemdebugSetType	mem2.c	mem	1252458	1252721	263	94b1c3ce92872b8c0ea676686063b6628aad67d7f5c49aa2e3aebb15a0a282ee	SQLITE_PRIVATE void sqlite3MemdebugSetType(void *p, u8 eType){
dp2-0465	sqlite3MemdebugNoType	mem2.c	mem	1253706	1254063	357	ab7359313bfc941386b178c75901724e3c2256ce25fe3524cf7080e395a44393	SQLITE_PRIVATE int sqlite3MemdebugNoType(const void *p, u8 eType){
dp2-0466	void	mem2.c	mem	1254406	1254532	126	bfe978093b4240e6515819be83bafe7517cb15d21b003b59f7902578db240ebf	SQLITE_PRIVATE void sqlite3MemdebugBacktraceCallback(void (*xBacktrace)(int, int, void **)){
dp2-0467	sqlite3MemdebugSync	mem2.c	mem	1254911	1255168	257	8a73196048d1a21957c43feb89156f8fbfaa39860de85d02368a492ed53df2a0	SQLITE_PRIVATE void sqlite3MemdebugSync(){
dp2-0468	sqlite3MemdebugMallocCount	mem2.c	mem	1256520	1256675	155	3d5ccf4a16a770a51c2b7e32f9ad3b45ea952ef6fbf45afe9c1585727417e51f	SQLITE_PRIVATE int sqlite3MemdebugMallocCount(){
dp2-0469	memsys3Unlink	mem3.c	mem	1262378	1262830	452	418d83287489b2060d44b8d23beb64f376ba4e4784eb0a9a71d2e6a3e90ad6e0	static void memsys3Unlink(u32 i){
dp2-0470	memsys3Link	mem3.c	mem	1263280	1263726	446	f92f4ac17fea521d633721680c16583799072a1f1614e47354117e1843257bd2	static void memsys3Link(u32 i){
dp2-0471	memsys3Leave	mem3.c	mem	1264097	1264166	69	d1563d0750ef6dbf2867f580fe1bd0e0d5e07cdbe63c35606b56d7bce49dc8d4	static void memsys3Leave(void){
dp2-0472	memsys3Checkout	mem3.c	mem	1264677	1265120	443	796f6983205e25595df0eec4c3752aa054dbc2fda14f9366d19244c75fb15c92	static void *memsys3Checkout(u32 i, u32 nBlock){
dp2-0473	memsys3Merge	mem3.c	mem	1267055	1267929	874	92e6334fd50647930d4c05053e6d0aaa98c7946b673723b05656ca289ae25741	static void memsys3Merge(u32 *pRoot){
dp2-0474	memsys3FreeUnsafe	mem3.c	mem	1270314	1271722	1408	ce10dae1899c83c2c42ef3faee232bb3159db4aa2030172b1fed5968e8587c46	static void memsys3FreeUnsafe(void *pOld){
dp2-0475	memsys3Roundup	mem3.c	mem	1272165	1272272	107	287f0551e7def301e72bb68df62a31a547882e0d141cdb80be4c80702114a2c7	static int memsys3Roundup(int n){
dp2-0476	memsys3Realloc	mem3.c	mem	1272743	1273272	529	01ad9be2b4a05a91aee9a0080ac513dc6242bc4d34e53edeadd4adb4baf0d833	static void *memsys3Realloc(void *pPrior, int nBytes){
dp2-0477	memsys3Shutdown	mem3.c	mem	1273996	1274099	103	c282b65af5a95839e84648cd512b01e38a742e805638ad1928367d2fc6c89f42	static void memsys3Shutdown(void *NotUsed){
dp2-0478	sqlite3MemGetMemsys3	mem3.c	mem	1276736	1277038	302	7e43c9849c30377f50967ae8a7c51ca03156b272128317aa3ec57032fc4a2240	SQLITE_PRIVATE const sqlite3_mem_methods *sqlite3MemGetMemsys3(void){
dp2-0479	memsys5Link	mem5.c	mem	1282964	1283386	422	8ab6c7dc512b7946b4c799f8988636a4f3b02da39b10b7273afa54696f8d1ae4	static void memsys5Link(int i, int iLogsize){
dp2-0480	memsys5Leave	mem5.c	mem	1283534	1283603	69	9ba45259ca2e48c4d76b27a375b7dc6818dbd919f14add14a4739e8783fddb4e	static void memsys5Leave(void){
dp2-0481	memsys5MallocUnsafe	mem5.c	mem	1284297	1286435	2138	db82bd84d8877e9c0f3a23580d094b6718898ccea905b26ab7247fbd5d2ce18f	static void *memsys5MallocUnsafe(int nByte){
dp2-0482	memsys5Malloc	mem5.c	mem	1288375	1288559	184	51d7ad3ad0007718b9073448dae14b6c2b2feda4495a555b0600b66360ad7154	static void *memsys5Malloc(int nBytes){
dp2-0483	memsys5Realloc	mem5.c	mem	1289272	1289681	409	dd343b7f4a0d27f8601f312dee9a3fd88f5f5369c8e3bc9d8da4c93f41ca559c	static void *memsys5Realloc(void *pPrior, int nBytes){
dp2-0484	memsys5Log	mem5.c	mem	1290671	1290811	140	9157b35fb85743836d382e4b9315f80befb37fa3127026bd7a8c18d4e8439986	static int memsys5Log(int iValue){
dp2-0485	memsys5Shutdown	mem5.c	mem	1292700	1292803	103	2d9b8817d71e259fb85f3255f83b5f81bbea33cd5581403768bbce2ac3d2c52d	static void memsys5Shutdown(void *NotUsed){
dp2-0486	sqlite3MemGetMemsys5	mem5.c	mem	1294300	1294602	302	73d291bc9356b982939b6f5859dc6e74206100bb0b4f2696b94f70926dedfd25	SQLITE_PRIVATE const sqlite3_mem_methods *sqlite3MemGetMemsys5(void){
dp2-0487	sqlite3MallocMutex	malloc.c	mem	1340991	1341070	79	a6d3f830cdc484433d28324fee9d945bcdffe458dc1306df427751d2718d3021	SQLITE_PRIVATE sqlite3_mutex *sqlite3MallocMutex(void){
dp2-0488	sqlite3_soft_heap_limit64	malloc.c	mem	1341864	1342630	766	e92b7623312646e93d62ad3205e29f7402f3829e760fd76fc1421b5e534f159b	SQLITE_API sqlite3_int64 sqlite3_soft_heap_limit64(sqlite3_int64 n){
dp2-0489	sqlite3MallocInit	malloc.c	mem	1343704	1344213	509	d9bbea1273a6b51039c02ebdea670eabe3cf6b499ea36387e69daf03e48aadc9	SQLITE_PRIVATE int sqlite3MallocInit(void){
dp2-0490	sqlite3MallocEnd	malloc.c	mem	1344533	1344727	194	b4104519bc1bbb77b09cf7402968ed7ef4640ca8d455c4407ac8437391d76a9c	SQLITE_PRIVATE void sqlite3MallocEnd(void){
dp2-0491	sqlite3_memory_highwater	malloc.c	mem	1345100	1345275	175	71106fa9f5bd33155d9bd330550a30fc06e6e507203ad1041b8eecb673a52e63	SQLITE_API sqlite3_int64 sqlite3_memory_highwater(int resetFlag){
dp2-0492	test_oom_breakpoint	malloc.c	mem	1345767	1346059	292	280620347503ae99154221c571c43f4a1ad62f2c3e6b538f344a209d508804a8	static SQLITE_NOINLINE void test_oom_breakpoint(u64 n){
dp2-0493	sqlite3Malloc	malloc.c	mem	1347837	1348236	399	8c73a98ad346935fcd4930bedacbd11a710cb786099f4d8d06a60fc9a5d31341	SQLITE_PRIVATE void *sqlite3Malloc(u64 n){
