item_id	play	byte_start	byte_end	n_bytes	sha256	attribution_rule
dp1-0442	MACBETH	2878280	2878502	222	4b9e66bef7f946d65fc4c3337f571056da5eb98cd8d7518ee3487cc77baeb290	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0443	MACBETH	2879010	2879234	224	eab0eb1291d1944520fda3297510ace79904763446d9821d42ca89d5e622ba1f	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0444	MACBETH	2879739	2879974	235	c4059a299e8818c680e2a46506c7c2f59a843c4f693de23ef9c16473ab97e257	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0445	MACBETH	2880478	2880691	213	d34e9c0eb33d56a1cee0ec1ea00245172938c9d1fc4b6015dcfad4ff5e612cba	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0446	MACBETH	2881203	2881416	213	26b3afc1724272980d4bf70b446b9ee1f868d533c6b0ceaa1cd2d69a64530ef4	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0447	MACBETH	2881932	2882171	239	528c2d686b105bd8f6023b65f4374919c6489e2aa73a1c3b14c98494fc24ddf4	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0448	MACBETH	2882665	2882907	242	844849d3b3e5db9c4b0b1adeaf053b157b939f7778440b2158e97bfb20a56343	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0449	MACBETH	2883394	2883639	245	fddd0596042b89f53337baafa9f27716b095f1003a599d2084099af423e0681c	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0450	MACBETH	2884145	2884348	203	6d88efd7d5dc60527c2a4c5dc5b6209fe5f980cd1d923e27702cd796bee6f687	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0451	OTHELLO	3510797	3511002	205	4b8dcc4841ad8b455a6d6e929a3cfe6e51d65bc42f4ea86ee0c74938984df959	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0452	OTHELLO	3511882	3512099	217	a74d7d1c0cc7a6962b3c656064afbcd9331e6a9cae48dd15777d72f5a6e6d665	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0453	OTHELLO	3512937	3513143	206	dc055d7563c3691d8956713d85f5938c4faca9448091ea1a29d9a5f72ed67da9	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0454	OTHELLO	3513999	3514243	244	2aa4c17d1947d19913841894d15760b12bb4162c0e99a589b0090f97e8e7a83d	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0455	OTHELLO	3515080	3515286	206	82558f099e4839fb3135c9928e3cf4fdc30569787dc1804caac58081871dfedf	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0456	OTHELLO	3516201	3516431	230	40f27ac660b36437b6abcec480c042dd399eb6e6a3b234b10bcdf19872660d9f	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0457	OTHELLO	3517263	3517481	218	41a5208375fd48b9c8eb39865b93f8a11c8f157d3762a5352458e52a8a1dd8a8	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0458	OTHELLO	3518311	3518539	228	e413412d31ada1b39b44cfb23709b7a2fdcc68db5ecf409f400d93f7d8b7c8c5	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0459	OTHELLO	3519389	3519590	201	f0711a7308d129496b4911e7f9279e27480c52a09198b07b89d32158792903c0	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0460	OTHELLO	3520489	3520693	204	a317607eec68b0fa3d4280023a7a4f7e49abb5b0233da6e7b1bb76cfbd343e82	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0461	OTHELLO	3521564	3521784	220	07be6f9be8d3a0c07b2ae4785533e992e18f378d32acb142868cd0ea38b27898	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0462	OTHELLO	3522623	3522834	211	7e4489bd46d4c841c03d1a31a4f1a5b943a4b8a5df092b57513372ebf8520286	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0463	OTHELLO	3523712	3523913	201	09ce8091aad45e6b36d0cef4035e10382108a2ae3ac35ca81711cc23cd9d4668	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0464	OTHELLO	3524799	3525006	207	f5f294e901c33ef087172855bf79901dc7013eae87d1da121547a4a2b22d1845	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0465	OTHELLO	3525869	3526092	223	1cc6738d261e82939c01b5a6dda6fe9af516c42526d92fe8d457b8c4b65c9ef5	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0466	OTHELLO	3526941	3527149	208	12aa4849a54a87685ab9690c98eb5b872ab8f903a153397c5d9638b886fb448d	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0467	OTHELLO	3528020	3528238	218	d8b91fbf1f05addfb24d61fff1940a45c8b827c14b6dfb73559c7e87f791381a	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0468	OTHELLO	3529108	3529313	205	3014fe438e10cf8c97dbf93b899a8f1ca6d1a25b3188ac6aa84ed54ab07de05a	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0469	OTHELLO	3530190	3530433	243	d18cea53ac8a8d6efc226a2b95400acb78f5900a23b3450d281887ad57a1a21c	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0470	OTHELLO	3531256	3531486	230	ef67fa6d6af183ebdf50d0952402baf50951e000c6ec5e5fb57ea922dec342b7	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0471	OTHELLO	3532358	3532583	225	65aae0afbf91fda3cb15e4b3190df358d60284191b11c29e2682327b3669cea3	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0472	OTHELLO	3533433	3533657	224	c2b1f970228aab8088cb0fb8753eae793cc2c3c22ed384b333931f62b9599624	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0473	OTHELLO	3534496	3534716	220	f7f8b358df0b275c5177f82dd246962ca0058cf4a18c1fefe9c098c78532195d	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0474	OTHELLO	3535575	3535803	228	ba223dfcf05b0a9aa7b9ab4cfc035792df4b721ef8948ee0253e0249cf19842a	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0475	OTHELLO	3536673	3536908	235	063d1c379dcf6d071a00d79fe02c0899120a33fa4a4006f65a5af4c74b10ee92	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0476	OTHELLO	3537738	3537956	218	79d87ec4571a5cd4df11403e5ec0cc491040376a828be9a608c9d4fbb9ebf94b	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0477	OTHELLO	3538832	3539069	237	503e47bbe51f5670f9d6119395fa9b2319cb450aa8dee98435ad66637d2743bb	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0478	OTHELLO	3539925	3540126	201	6da1eadb6926167070b09e206b75bb3852d1c602408d4d1d7e53a5f41e59646d	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0479	OTHELLO	3540969	3541185	216	b9388d705b5f1e40b6859f005664fd64a914544f50ed987ffdf779643ef85576	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0480	OTHELLO	3542101	3542306	205	ff0f74f0ba1af3cf9d9dc9a86946678a7646c3ad76d346c31ecd26f39c5ab8bb	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0481	OTHELLO	3543156	3543365	209	1b783d9659734f17e049fdb4774ef559602dfa05bb67a85aa1210dcf23058a98	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0482	OTHELLO	3544204	3544438	234	8216e977eb2d3c1be450c9d9b551fa8408ebec1998b386ec05ce88d9e40a7b89	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0483	OTHELLO	3545297	3545522	225	8029128c76d361e89624cabfa1dd53f01a4a724cbdc8996f388bed04c083dece	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0484	OTHELLO	3546371	3546597	226	7f3a67ab4d71817ab0ffe8ad91e36cd4d3781abd9fe682af8db3115905c1ff6f	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0485	OTHELLO	3547454	3547667	213	521781b4839d2f7a9c8392a85cc0887799d310478d1eabd2392ba498de1aaf7b	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0486	OTHELLO	3548548	3548779	231	9ba090d7bb6e982aaac78a3bcbf682258e0bd6b9849eaafb8462457bfafbbaf2	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0487	OTHELLO	3549603	3549811	208	8f7218a14b3c51865d2d54691e9b11c93224e612c4d05878452164bd2d82371e	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0488	OTHELLO	3550682	3550892	210	28ea7449c7086171763fb4ae9d89a74ac733255bdbf46d1e183497762988c10f	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0489	OTHELLO	3551780	3551998	218	be309c8a5527b8dfe9f1e49dc2f98f11b328e26f9176f3e53a0c7a183475b30e	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0490	OTHELLO	3552859	3553098	239	15185c95ae30acca86ca459e7a28fa29e0d1d9aff66915432bfdc3865fba0aed	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0491	OTHELLO	3553978	3554194	216	7e61c811f10f6e28fdf968dafdef1c48dae65fdc39f5a5e9bfe249deeb00607e	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0492	OTHELLO	3555000	3555233	233	2e6d1ba187268695b83dcf8413acc5d27cebc855d6202e90c5c737ef914a7169	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0493	OTHELLO	3556111	3556322	211	7c7d1e862f6cb53b21f9f81e56532736c82a4822d07b4088ede8f93b3cd8ff63	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0494	OTHELLO	3557205	3557414	209	c4121340719fd786f779a4c729db1574aecec0c26cf459485057c2378178242a	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0495	OTHELLO	3558268	3558490	222	410ca9a2bbee61aafc87d91afc6b8f5cb3ca096a9a641b01f2626d96733806c6	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0496	OTHELLO	3559345	3559548	203	11f54f652564d8c523d1d9218a84573238b62a124b478a71e0b19d46480fa493	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0497	OTHELLO	3560399	3560621	222	5b0471ad09de9889fa8baaf1b3985658dcf19274d679da18d075b05943c0843a	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0498	OTHELLO	3561480	3561683	203	cded0f997fa4579f1a5d3da1ec7ded61c05680e48667124c5f2f91e9960bf3c3	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0499	OTHELLO	3562546	3562776	230	7f11d911b9c6f40ff1edacc8f0ca6cfdfa7dd779dd8199961f243abbe2a68b69	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0500	OTHELLO	3563644	3563882	238	e62c956126ac83bb87d63d190c671182fdea0905b91a836b6f0f33b3c48f61c3	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0501	OTHELLO	3564742	3564975	233	821f31ad20946a0d5e8de9a3bc9be8487fdcdd6ecdb563a5bdc1af002a646c90	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0502	OTHELLO	3565814	3566040	226	6e002c1d2400a2f84eb61993732e267f6cf7d1b9891a9eea7d8716cdc6708607	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0503	OTHELLO	3566869	3567106	237	ac90d542ac56aa1b0ffbd9305b3fbce3b11ac0eebc46b1c7632c3ba396d71bd0	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0504	OTHELLO	3567963	3568180	217	f3b12de2e4ae07b25adf51337435e6ae370d855478fd2e59aa86679946657778	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0505	OTHELLO	3569061	3569267	206	8bf53ff2db09f48ff8ed8a8f05c5d8b22fd789127dbb9e40b0906dc2f849fd01	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0506	OTHELLO	3570099	3570310	211	fba42c3af0aace329793444ec8dc926f1078a5dd6a5a04d59370f654cf5c7c84	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0507	OTHELLO	3571188	3571402	214	874b248d90e5cf19cf1a807fb8f90f9a48c7dc29791b0cb9eba9c7c94ea61cc7	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0508	OTHELLO	3572272	3572505	233	5e09eb0fdcff13c8969cd0c16eeb4c70455995b64ef97d93e73546c7aa5f6d88	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0509	OTHELLO	3573338	3573571	233	e5b6a5223e675291f4ab64f8ff492d62e3a52916f3816eae2387da88c0727ed7	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0510	OTHELLO	3574447	3574663	216	7c2130de1e8c0f49afe462ab0da180d6c34bf5c8d7ce83d34cab9f44f350c0a5	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0511	OTHELLO	3575494	3575697	203	58558009cb3d32e5bf8c3f3d41eee865bd3cb431a5cadb3a536785a2e0076272	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0512	OTHELLO	3576574	3576781	207	de725495ea91e53b2b911cee4709652fecca63735cf053e8d1f0adf105c27a6c	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0513	OTHELLO	3577674	3577892	218	616a75301a0339fd40660804afdfa0f8a781d1bd0a9f53757e133bd39275dc30	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0514	OTHELLO	3578747	3578952	205	08034344e4ed1a6968f0eee2f4ddfe69e78cc968abb788b80dc0ed705e81acb1	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0515	OTHELLO	3579814	3580088	274	60cb29e23ae1f275604eb351932f33ca69b71b11a51987f8ef63cd426d7b3c26	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0516	OTHELLO	3580921	3581135	214	ea2281f454771effcd879a9f3f17976551b27329b262781c7890f5977f73f268	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0517	OTHELLO	3581968	3582208	240	e986d6165cfe359fccdb0f4b9d1947e6b59ff91c8ce6221f75bcbb8ab8d47d1f	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0518	OTHELLO	3583067	3583268	201	c6f87dfd6256986bc1fbd7ade6657c4e04bb3b04c902dc6116b2eaf8d5d6118d	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0519	OTHELLO	3584167	3584409	242	177aec4c8329a0accaab64ae276bfa73de1a45b1d47370c47848574189f06a83	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0520	OTHELLO	3585211	3585425	214	c1fbab6337dcb55404ac8ebc9de1a5530a654c88179bf2a1f9e70311060be32b	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0521	OTHELLO	3586311	3586533	222	2b8b8e37dd4cf82898b3b8aa5907240e80f3a16fac02e90f97dab87f89f84225	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0522	OTHELLO	3587386	3587608	222	d52556e444111a6b399ca91c642ac012cd0b2386cc2562047431b0c2fc858d14	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0523	OTHELLO	3588460	3588662	202	febabc7e29f8031caf9c6110b0fe51cc575520cd7d0ced1c0efffdf585a63318	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0524	OTHELLO	3589531	3589733	202	dda443f9200d9fce21cf995706b6c7bc7ffeb366680af8f5887c10d006b10030	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0525	OTHELLO	3590608	3590867	259	f40d17589e52ab57ab512ddacac29f9d15a0c7c843b7bad86fec82cdee6a5e63	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0526	OTHELLO	3591698	3591932	234	b7605a5186f2dbf84ad650c31ab3203caa00ba31286a2f58171acf6d95cc0962	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0527	OTHELLO	3592768	3593002	234	a5dbcbadb3b6209553b822b5e77917c5e8eae225cd9b13bb70239823a54ac20d	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0528	OTHELLO	3593840	3594043	203	f5d1f300ac50e57f2eddaba4576648f8ee5557dd130bdea4df48823f9388a559	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0529	OTHELLO	3594934	3595150	216	c9a47ee6728bdecc5636807250a31e516574e494033ce6739b811dd8317fa7d8	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0530	OTHELLO	3596013	3596253	240	d8dc8c49b369f3dca83a88e5fb49f1aca722cd66f856a1bc9fdd956756a065fb	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0531	OTHELLO	3597097	3597305	208	5953358cd5fa6b453872a447a95a5006a3127dd24320ab247087bf1f00477786	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0532	OTHELLO	3598175	3598384	209	c02d89df4951189bb58ee7b48d59fc17e90168af9b1b546608dd91cbf8f3af4a	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0533	OTHELLO	3599253	3599475	222	20cba3ab17332e02daab02618855783db682402f47be3a8ca488e16a56aeca16	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0534	OTHELLO	3600335	3600561	226	eba4f56b22d9094eb3539c262cff8faca60311b9fc7a914c966d5f708d149e2f	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0535	OTHELLO	3601414	3601615	201	f090e625ebf148ce2335e1e1973a244020b025563e990060f2e4a0665860f637	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0536	OTHELLO	3602507	3602722	215	22fb163ba75a64bdeff9b4d9c46a4d20f0d7d95bfb01ca14c3f198dae629e5e1	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0537	OTHELLO	3603587	3603811	224	bddee7ede92cda44e5372ffe73650e404003af7dd5130a050b096a90c1375119	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0538	OTHELLO	3604641	3604890	249	00c66659fd15da81dc43e1da0d3bfd2db1d735faa03b5855b071823af533c3e8	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0539	OTHELLO	3605727	3605940	213	175c463263627a232953178ec29104324b879c1bfc2bc0c4323afef1659a93fb	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0540	OTHELLO	3606855	3607066	211	2f3d810ef3d4abe53c64c05afd36ebd7cb4f94580ae283c87ac36c1d69cfdd4d	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0541	OTHELLO	3607899	3608103	204	3e4ef526cdf4781377f0c4b5827c40d24953cc2228ac5c50ba507f2ab25b72a4	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0542	OTHELLO	3608952	3609156	204	d265fdacff4e4e17957d84e485402b715ac42701d41567c21fa96b7cb539a7fa	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0543	OTHELLO	3610028	3610253	225	d044ceaca57cbad7f0c6a7b12fb8cd3b7884b3f73287ec7db3a893c5abe8e204	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0544	OTHELLO	3611101	3611341	240	27b00e300a41d95a8eea68f83692a718354d1b74b0647f5e768bd4035d152f3c	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0545	OTHELLO	3612201	3612406	205	26b11084990c341ef53bbd9a833f22b87f17ad45d3c94d21706401f85514d022	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0546	OTHELLO	3613273	3613499	226	b10a82f6f40290ece35eba2741f49896f6cf4c3683cbccc9036b4830f2823aad	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0547	OTHELLO	3614362	3614601	239	bc0e0e443b389c9fa6e3a0003f37c4ca3c679e6d32cf7dd991e14db289bdb53d	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0548	OTHELLO	3615417	3615639	222	054242231324dcf13f8dd41d94562eb25389abdf03cfc54a55c6784f58902be7	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0549	OTHELLO	3616514	3616716	202	b01686f84cb07e43f7e7f2d0004c635124c9cf178e40f62f74bb70bc0d8d7aa4	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0550	OTHELLO	3617580	3617784	204	4e93238fc8d07c4b3d1a1df1b9bee18b1852869630b46517fce489f282885a61	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0551	OTHELLO	3618656	3618896	240	85ce3e93fceee5cb018ca51c58ba1e1a2c8f89ae9175265d9e1013e0c785b798	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0552	OTHELLO	3619744	3619969	225	460b09a084e959e72443f143c5b7600b8ff09e7ca8c62d9d3e5a821cff147862	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0553	OTHELLO	3620831	3621070	239	152bc7acbbe6f5b6879f2eab45784d0622b8df19d7c56cd5e34c6d1545ac618c	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0554	OTHELLO	3621891	3622113	222	fabedb36f21eeb831cbe135c28c389a601ce75e5037f7671751b9b822e28b10c	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0555	OTHELLO	3623013	3623229	216	34081daaa57ae5dbef0a48312b75ad268cd051622934a0265dc1f4b84d0c7d06	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0556	OTHELLO	3624051	3624260	209	530c54ea9a41d06d0a4029905188e2a3429365d4fb7eb9ceae29bc16b78c82ec	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0557	OTHELLO	3625180	3625383	203	e7b36a6516cb18561ba78c7d61cc6254f7f83c085f821ac4f4a3ceb143754b48	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0558	OTHELLO	3626212	3626437	225	7ac3e171091a9e9b0b6ae09b8cbe80da316105649b64b67e7d4dfa60ccdf0e67	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0559	OTHELLO	3627293	3627503	210	431bae28586bdd89c4352c48fae61fde80394cebaf5864d09b435b65711789af	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0560	OTHELLO	3628405	3628626	221	499358daa4cac0dfbd6fce97f90c3ced55f3ad3ea673046b7950a1ca7a9c637c	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0561	OTHELLO	3629452	3629694	242	b3795e784e9a1e12c090072814564912b61797c3298463d2fb805b5d2741c45e	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0562	OTHELLO	3630560	3630798	238	a91824e5a94bbc1f788cad31d63e1b4d5167feebf540535d51539affc168d35f	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0563	OTHELLO	3631629	3631841	212	95c9d42c8671819dbdc33b66e6d58386e78a8dda4225d8c701b20ff4512a5de4	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0564	OTHELLO	3632684	3632898	214	393c65172815b40c3e4147a5278b42426255d04778a043094f9432074a4e280a	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0565	OTHELLO	3633761	3633973	212	633e705b04fd828a0a3bdb00b7d3c0dae7365284593c07871772f380fdb36c23	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0566	OTHELLO	3634883	3635114	231	a03bd1379d7dc64d080a9f457ded7ae2105eadbabd2b34cab5c6020d0052e2ca	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0567	OTHELLO	3635940	3636182	242	082eb6fc47fdd3144b7cdca34d338082d09ebe9304b12f300b234c4bf29b77e2	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0568	OTHELLO	3637001	3637234	233	312d5e912a73d65b2f1060e05589a8c612c074fb672fffd9ca5b4893bb19790b	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0569	OTHELLO	3638077	3638312	235	b3b3ec3c234bf15902d802dd905eaa33a3564644ddc1e5ed8ec88d14a38ea677	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0570	OTHELLO	3639175	3639387	212	f92d21f29f67a77adfe0fec2ba8f71e00ad50d9c638934f7abbdb07e51871a55	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0571	OTHELLO	3640237	3640477	240	470b0132f2d444fd1191b01bfa42e885c2b1c1d67b68b423d53221f3f0927429	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0572	OTHELLO	3641372	3641577	205	c5a21a366a217759d9701248bc4f535700625711daaf8c06572dcf4567dae9ec	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0573	OTHELLO	3642422	3642630	208	aab8a93006b9e5f19423d8ae69f44bf2625ba16bbd398474cd481aec265114a5	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0574	OTHELLO	3643498	3643745	247	49bae3a1719e7510840d86fae7230962e6df066cead3829c7b0a2e81b9151bdc	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0575	OTHELLO	3644575	3644801	226	f489005a3fdff1e5cfe44b8dc84b4cb604201c61c9d1b2fed5fba99f2af84b82	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0576	OTHELLO	3645642	3645845	203	3ff331fa304b80d84f01f82ed893009d507f091493a2229c6e04139520b67e00	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0577	OTHELLO	3646721	3646952	231	856e2a8dba9b30df4d7e61ae8915f9e3e51f7c0d15964b314275179b80323bc0	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0578	OTHELLO	3647825	3648062	237	141590ef6482791fa76e7acec82417478823736fa3ceec56fcb449e72397411c	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0579	OTHELLO	3648880	3649097	217	5c33f54758092b8ff80c194e71dc27319b1b4e790d8f3597091109f860f1e2c1	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0580	OTHELLO	3649980	3650181	201	1e1d59f433a320e1d5945991690d2053f09fabf8a14d94c1d799ea84cdf1dd27	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0581	OTHELLO	3651026	3651237	211	8849927c8dc6189c6687be4889aa9ac70e3e64a7b06c507ff15c53e2dd6416f5	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0582	OTHELLO	3652108	3652314	206	d6cd69ea30da6fd7bcc430b798c8bff24a840199547acc81ad8c30d18dd41284	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0583	OTHELLO	3653188	3653427	239	09ff728a20671839d559b115ebad504867d73902a97751096e6f845cdd4d7cc8	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0584	OTHELLO	3654292	3654498	206	61c2c2e6f4d3bcf8b21dedb543bb5abbabef969ccd98b0a3787d528b4e31bb2c	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0585	OTHELLO	3655378	3655621	243	c87a4e4e38ded28202ec77fff1a1457ce0819c437dbfcf848e25f82107b3e624	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0586	OTHELLO	3656468	3656703	235	6824b4ca94dbb5488c45c9ae212c76402205b584e685eed8daeeb0b93458996c	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
