trial	task	fixture	judgment	conf	disp	ops	nsel	sel	claim	warrant	ledger
p_pitchdisc_p028.pcm	pitchdisc	senses/rebuild/harness/fixtures/t4_pitchdisc/primary/p028.pcm	HIGHER	1000	INSTALL	3648000	2	0:8,12808,0,0,0,0;0:15368,28168,0,0,0,0	tone2 HIGHER vs tone1 (f0 ratio vs 0.5%)	f0a=548.48; f0b=619.14; rel=0.12882; nonstationary=0; xcheck_fail=0	b2fbf43d8e663a0784892273eb347e70612b2172a5fa0527c6c5bed398f89c86
p_pitchdisc_p029.pcm	pitchdisc	senses/rebuild/harness/fixtures/t4_pitchdisc/primary/p029.pcm	LOWER	1000	WITHHOLD	3648000	2	0:8,12808,0,0,0,0;0:15368,28168,0,0,0,0	tone2 LOWER vs tone1 (f0 ratio vs 0.5%)	f0a=475.12; f0b=232.36; rel=0.51095; nonstationary=0; xcheck_fail=1	0f108480ae68f5850da5603e540063159af302ba9b6e94d501d283b8adb8e4b7
p_pitchdisc_p030.pcm	pitchdisc	senses/rebuild/harness/fixtures/t4_pitchdisc/primary/p030.pcm	SAME	500	INSTALL	3648000	2	0:8,12808,0,0,0,0;0:15368,28168,0,0,0,0	tone2 SAME vs tone1 (f0 ratio vs 0.5%)	f0a=474.96; f0b=474.96; rel=0.00000; nonstationary=0; xcheck_fail=0	d3482f5e37b4af1e5896bccf70faf4f91b718028b8929c3e7387533e84e239c1
p_pitchdisc_p031.pcm	pitchdisc	senses/rebuild/harness/fixtures/t4_pitchdisc/primary/p031.pcm	HIGHER	1000	WITHHOLD	3648000	2	0:8,12808,0,0,0,0;0:15368,28168,0,0,0,0	tone2 HIGHER vs tone1 (f0 ratio vs 0.5%)	f0a=313.02; f0b=696.81; rel=1.22612; nonstationary=0; xcheck_fail=1	d1b3602d06d5cb863eaa287d19a5c50165ba4c14c8c635313c27c1663fd1e5e5
p_pitchdisc_p032.pcm	pitchdisc	senses/rebuild/harness/fixtures/t4_pitchdisc/primary/p032.pcm	LOWER	1000	INSTALL	3648000	2	0:8,12808,0,0,0,0;0:15368,28168,0,0,0,0	tone2 LOWER vs tone1 (f0 ratio vs 0.5%)	f0a=393.97; f0b=317.54; rel=0.19400; nonstationary=0; xcheck_fail=0	db0f289fc568080b25caa973d6939b31541e865f3a2e6f166c7e93fe9aae47ae
p_pitchdisc_p033.pcm	pitchdisc	senses/rebuild/harness/fixtures/t4_pitchdisc/primary/p033.pcm	SAME	500	WITHHOLD	3648000	2	0:8,12808,0,0,0,0;0:15368,28168,0,0,0,0	tone2 SAME vs tone1 (f0 ratio vs 0.5%)	f0a=213.68; f0b=213.68; rel=0.00000; nonstationary=0; xcheck_fail=1	10bfa474fb1b98023498e16e5df810e1eae10357b79572c2fc8b61744de47204
p_pitchdisc_p034.pcm	pitchdisc	senses/rebuild/harness/fixtures/t4_pitchdisc/primary/p034.pcm	HIGHER	104	WITHHOLD	3648000	2	0:8,12808,0,0,0,0;0:15368,28168,0,0,0,0	tone2 HIGHER vs tone1 (f0 ratio vs 0.5%)	f0a=271.77; f0b=273.41; rel=0.00604; nonstationary=0; xcheck_fail=0	64168c339e4272c7b637a0bb9b1f452d01f92de0d52f27fa586cd9021192cfdc
p_pitchdisc_p035.pcm	pitchdisc	senses/rebuild/harness/fixtures/t4_pitchdisc/primary/p035.pcm	HIGHER	1000	WITHHOLD	3648000	2	0:8,12808,0,0,0,0;0:15368,28168,0,0,0,0	tone2 HIGHER vs tone1 (f0 ratio vs 0.5%)	f0a=232.10; f0b=406.29; rel=0.75050; nonstationary=0; xcheck_fail=1	2e0a61277d3d944b9755d260dbbf013eac11d8f619ba6aa1daf888dfbf8e423b
p_pitchdisc_p036.pcm	pitchdisc	senses/rebuild/harness/fixtures/t4_pitchdisc/primary/p036.pcm	SAME	500	INSTALL	3648000	2	0:8,12808,0,0,0,0;0:15368,28168,0,0,0,0	tone2 SAME vs tone1 (f0 ratio vs 0.5%)	f0a=395.69; f0b=395.69; rel=0.00000; nonstationary=0; xcheck_fail=0	5dfbac270eac79e7ef130195c14059e04941f635d6046d683695ca50dfdf0f53
p_pitchdisc_p037.pcm	pitchdisc	senses/rebuild/harness/fixtures/t4_pitchdisc/primary/p037.pcm	HIGHER	1000	INSTALL	3648000	2	0:8,12808,0,0,0,0;0:15368,28168,0,0,0,0	tone2 HIGHER vs tone1 (f0 ratio vs 0.5%)	f0a=306.40; f0b=317.80; rel=0.03723; nonstationary=0; xcheck_fail=0	da15202c8c54491221eba6789e5e912fbdc189a721c9080334f14cfa4843f925
p_pitchdisc_p038.pcm	pitchdisc	senses/rebuild/harness/fixtures/t4_pitchdisc/primary/p038.pcm	LOWER	49	WITHHOLD	3648000	2	0:8,12808,0,0,0,0;0:15368,28168,0,0,0,0	tone2 LOWER vs tone1 (f0 ratio vs 0.5%)	f0a=611.79; f0b=608.42; rel=0.00550; nonstationary=0; xcheck_fail=0	4b1ad99b0ad0fd8223456706590173ca90140f3dade229efbee7961014eec7f3
p_pitchdisc_p039.pcm	pitchdisc	senses/rebuild/harness/fixtures/t4_pitchdisc/primary/p039.pcm	SAME	500	INSTALL	3648000	2	0:8,12808,0,0,0,0;0:15368,28168,0,0,0,0	tone2 SAME vs tone1 (f0 ratio vs 0.5%)	f0a=587.59; f0b=587.59; rel=0.00000; nonstationary=0; xcheck_fail=0	83e26de1ffdeb28dd68803ffc92b14e5bbfd786b5c34ba9b052b81963ae8336d
p_pitchdisc_p040.pcm	pitchdisc	senses/rebuild/harness/fixtures/t4_pitchdisc/primary/p040.pcm	HIGHER	1000	INSTALL	3648000	2	0:8,12808,0,0,0,0;0:15368,28168,0,0,0,0	tone2 HIGHER vs tone1 (f0 ratio vs 0.5%)	f0a=238.24; f0b=278.45; rel=0.16879; nonstationary=0; xcheck_fail=0	768d7294b2b6e51404d29539b72f6105b676a8b9887c56c7637546062504b9b1
p_pitchdisc_p041.pcm	pitchdisc	senses/rebuild/harness/fixtures/t4_pitchdisc/primary/p041.pcm	LOWER	1000	INSTALL	3648000	2	0:8,12808,0,0,0,0;0:15368,28168,0,0,0,0	tone2 LOWER vs tone1 (f0 ratio vs 0.5%)	f0a=499.42; f0b=475.41; rel=0.04808; nonstationary=0; xcheck_fail=0	5f9bae7a0d918cf7368636efc34c0cb4534ff5412e026be8a5db2dedd2d84c51
p_pitchdisc_p042.pcm	pitchdisc	senses/rebuild/harness/fixtures/t4_pitchdisc/primary/p042.pcm	SAME	500	INSTALL	3648000	2	0:8,12808,0,0,0,0;0:15368,28168,0,0,0,0	tone2 SAME vs tone1 (f0 ratio vs 0.5%)	f0a=519.22; f0b=519.22; rel=0.00000; nonstationary=0; xcheck_fail=0	f742f330aad60f5f89a9c063bb81ac2f86cb669c5864071924ef6f8186c3e560
p_pitchdisc_p043.pcm	pitchdisc	senses/rebuild/harness/fixtures/t4_pitchdisc/primary/p043.pcm	HIGHER	1000	INSTALL	3648000	2	0:8,12808,0,0,0,0;0:15368,28168,0,0,0,0	tone2 HIGHER vs tone1 (f0 ratio vs 0.5%)	f0a=231.85; f0b=261.54; rel=0.12803; nonstationary=0; xcheck_fail=0	d09b892f00bcbd81e0195839aa485481a542020440811b1cbebac5bef3d4e024
p_pitchdisc_p044.pcm	pitchdisc	senses/rebuild/harness/fixtures/t4_pitchdisc/primary/p044.pcm	LOWER	1000	INSTALL	3648000	2	0:8,12808,0,0,0,0;0:15368,28168,0,0,0,0	tone2 LOWER vs tone1 (f0 ratio vs 0.5%)	f0a=311.81; f0b=261.88; rel=0.16013; nonstationary=0; xcheck_fail=0	44563297807c74405d473659d5b2b878afff0cbb54a92b52c9c064925514674a
p_pitchdisc_p045.pcm	pitchdisc	senses/rebuild/harness/fixtures/t4_pitchdisc/primary/p045.pcm	SAME	500	WITHHOLD	3648000	2	0:8,12808,0,0,0,0;0:15368,28168,0,0,0,0	tone2 SAME vs tone1 (f0 ratio vs 0.5%)	f0a=253.25; f0b=253.25; rel=0.00000; nonstationary=0; xcheck_fail=1	f3e018ca08c94138beefd964dae10ac7e7a6880b77be62bd4b485c2c89526d7a
p_pitchdisc_p046.pcm	pitchdisc	senses/rebuild/harness/fixtures/t4_pitchdisc/primary/p046.pcm	HIGHER	67	WITHHOLD	3648000	2	0:8,12808,0,0,0,0;0:15368,28168,0,0,0,0	tone2 HIGHER vs tone1 (f0 ratio vs 0.5%)	f0a=592.94; f0b=596.31; rel=0.00568; nonstationary=0; xcheck_fail=0	8877246f9e6e2ebe9e744885bd5ceb14ae9a41fa16b6910e3b1501c4c0e67c80
p_pitchdisc_p047.pcm	pitchdisc	senses/rebuild/harness/fixtures/t4_pitchdisc/primary/p047.pcm	LOWER	1000	WITHHOLD	3648000	2	0:8,12808,0,0,0,0;0:15368,28168,0,0,0,0	tone2 LOWER vs tone1 (f0 ratio vs 0.5%)	f0a=301.65; f0b=269.92; rel=0.10519; nonstationary=0; xcheck_fail=1	1cfd92c9de478175bc765f21b6c8bee937c9a69e700c5b8270562d5a1eefe656
p_pitchdisc_p048.pcm	pitchdisc	senses/rebuild/harness/fixtures/t4_pitchdisc/primary/p048.pcm	SAME	500	INSTALL	3648000	2	0:8,12808,0,0,0,0;0:15368,28168,0,0,0,0	tone2 SAME vs tone1 (f0 ratio vs 0.5%)	f0a=266.21; f0b=266.21; rel=0.00000; nonstationary=0; xcheck_fail=0	51b752dadc8fb9900fcb0d987af5e3400ac07829d81e9ea63b45e83ef3f68582
p_pitchdisc_p049.pcm	pitchdisc	senses/rebuild/harness/fixtures/t4_pitchdisc/primary/p049.pcm	HIGHER	1000	INSTALL	3648000	2	0:8,12808,0,0,0,0;0:15368,28168,0,0,0,0	tone2 HIGHER vs tone1 (f0 ratio vs 0.5%)	f0a=366.23; f0b=382.67; rel=0.04492; nonstationary=0; xcheck_fail=0	5ad94c082a10cb4fb4480b6a765a33a9f4e127ef615c8c0b343e3fc25e8c67f7
p_pitchdisc_p050.pcm	pitchdisc	senses/rebuild/harness/fixtures/t4_pitchdisc/primary/p050.pcm	LOWER	117	WITHHOLD	3648000	2	0:8,12808,0,0,0,0;0:15368,28168,0,0,0,0	tone2 LOWER vs tone1 (f0 ratio vs 0.5%)	f0a=336.28; f0b=334.20; rel=0.00617; nonstationary=0; xcheck_fail=0	52845adaa388c39c9f338451b1abaa8fbd39a7c10c60186312296ff72ece2b66
p_pitchdisc_p051.pcm	pitchdisc	senses/rebuild/harness/fixtures/t4_pitchdisc/primary/p051.pcm	SAME	500	INSTALL	3648000	2	0:8,12808,0,0,0,0;0:15368,28168,0,0,0,0	tone2 SAME vs tone1 (f0 ratio vs 0.5%)	f0a=503.14; f0b=503.14; rel=0.00000; nonstationary=0; xcheck_fail=0	a65fd8aa61b0c01f21f380e7426e8f691a79d006efadad164d0b062b9ceaaa24
p_pitchdisc_p052.pcm	pitchdisc	senses/rebuild/harness/fixtures/t4_pitchdisc/primary/p052.pcm	HIGHER	1000	INSTALL	3648000	2	0:8,12808,0,0,0,0;0:15368,28168,0,0,0,0	tone2 HIGHER vs tone1 (f0 ratio vs 0.5%)	f0a=433.79; f0b=486.01; rel=0.12038; nonstationary=0; xcheck_fail=0	d4060a0b140fb15c3c242d468e737f22848c2e4cdc2f0e7683858f216d6b47fa
p_pitchdisc_p053.pcm	pitchdisc	senses/rebuild/harness/fixtures/t4_pitchdisc/primary/p053.pcm	HIGHER	1000	WITHHOLD	3648000	2	0:8,12808,0,0,0,0;0:15368,28168,0,0,0,0	tone2 HIGHER vs tone1 (f0 ratio vs 0.5%)	f0a=238.03; f0b=458.58; rel=0.92658; nonstationary=0; xcheck_fail=1	bbc8f3dbf85ee517cce7b66a3e1d39b6217f384741190dcdc8a0914c766ef4eb
p_pitchdisc_p054.pcm	pitchdisc	senses/rebuild/harness/fixtures/t4_pitchdisc/primary/p054.pcm	SAME	500	WITHHOLD	3648000	2	0:8,12808,0,0,0,0;0:15368,28168,0,0,0,0	tone2 SAME vs tone1 (f0 ratio vs 0.5%)	f0a=325.61; f0b=325.61; rel=0.00000; nonstationary=0; xcheck_fail=1	87f9ca3269ffbc9cf6b19f9b7095b60ccb54ae2b20796dc0326709119a183dc9
p_pitchdisc_p055.pcm	pitchdisc	senses/rebuild/harness/fixtures/t4_pitchdisc/primary/p055.pcm	LOWER	1000	WITHHOLD	3648000	2	0:8,12808,0,0,0,0;0:15368,28168,0,0,0,0	tone2 LOWER vs tone1 (f0 ratio vs 0.5%)	f0a=598.71; f0b=239.13; rel=0.60059; nonstationary=0; xcheck_fail=1	ba5db13a561077197f396229cdd8e71648df8e44d12e95549ab066543ad43899
p_pitchdisc_p056.pcm	pitchdisc	senses/rebuild/harness/fixtures/t4_pitchdisc/primary/p056.pcm	LOWER	1000	INSTALL	3648000	2	0:8,12808,0,0,0,0;0:15368,28168,0,0,0,0	tone2 LOWER vs tone1 (f0 ratio vs 0.5%)	f0a=288.85; f0b=227.36; rel=0.21288; nonstationary=0; xcheck_fail=0	11951c3b1cef7bbd89dc1e011eaea5c058eddc077955e4a713fe868bf1928b86
p_pitchdisc_p057.pcm	pitchdisc	senses/rebuild/harness/fixtures/t4_pitchdisc/primary/p057.pcm	SAME	500	INSTALL	3648000	2	0:8,12808,0,0,0,0;0:15368,28168,0,0,0,0	tone2 SAME vs tone1 (f0 ratio vs 0.5%)	f0a=234.60; f0b=234.60; rel=0.00000; nonstationary=0; xcheck_fail=0	5eef749031ec250befd25b74057925423a4bace335f26cf141166bafe94f90da
p_pitchdisc_p058.pcm	pitchdisc	senses/rebuild/harness/fixtures/t4_pitchdisc/primary/p058.pcm	HIGHER	1000	WITHHOLD	3648000	2	0:8,12808,0,0,0,0;0:15368,28168,0,0,0,0	tone2 HIGHER vs tone1 (f0 ratio vs 0.5%)	f0a=218.80; f0b=439.87; rel=1.01037; nonstationary=0; xcheck_fail=1	167ab4d44c21159ec8532c1c65e1c5f7b5a97cea5d172992f8826cab97918790
p_pitchdisc_p059.pcm	pitchdisc	senses/rebuild/harness/fixtures/t4_pitchdisc/primary/p059.pcm	LOWER	1000	INSTALL	3648000	2	0:8,12808,0,0,0,0;0:15368,28168,0,0,0,0	tone2 LOWER vs tone1 (f0 ratio vs 0.5%)	f0a=456.75; f0b=361.30; rel=0.20897; nonstationary=0; xcheck_fail=0	be5c38ebd98561fa9ef755517b89dbd96dbc145c2fea9680fa0034ba9b306ae2
p_timbredisc_p000.pcm	timbredisc	senses/rebuild/harness/fixtures/t5_timbredisc/primary/p000.pcm	PURE	222	INSTALL	102400	1	0:8,25608,0,0,0,0	timbre PURE (harmonic centroid vs profile map)	centroid=1.0000; band_energies=23512,0,0,0,0,0,0,0	653e33434c05f04a84e1a595be23ca17f6aa717ae0b38a5410133baa7b6cf27f
p_timbredisc_p001.pcm	timbredisc	senses/rebuild/harness/fixtures/t5_timbredisc/primary/p001.pcm	BRIGHT	1000	INSTALL	102400	1	0:8,25608,0,0,0,0	timbre BRIGHT (harmonic centroid vs profile map)	centroid=2.7588; band_energies=2506,1603,1058,758,507,361,256,196	db1a2c083d18dd3cc19096a83db410dfcf8e38cc90df7cbfa5163ae5ec96c3fd
p_timbredisc_p002.pcm	timbredisc	senses/rebuild/harness/fixtures/t5_timbredisc/primary/p002.pcm	DARK	772	INSTALL	102400	1	0:8,25608,0,0,0,0	timbre DARK (harmonic centroid vs profile map)	centroid=1.1560; band_energies=16244,2599,162,14,0,0,0,0	fb5f708d3f362620751c2cd7e1f382d95ce323d8c5cabcebecec1d78715aedc0
p_timbredisc_p003.pcm	timbredisc	senses/rebuild/harness/fixtures/t5_timbredisc/primary/p003.pcm	RICH	1000	INSTALL	102400	1	0:8,25608,0,0,0,0	timbre RICH (harmonic centroid vs profile map)	centroid=1.6971; band_energies=7720,2335,1235,605,308,151,0,0	b8176b3e3a175fddba5956b325e240bc54815bda7312105f549ba7d75a5991b2
p_timbredisc_p004.pcm	timbredisc	senses/rebuild/harness/fixtures/t5_timbredisc/primary/p004.pcm	PURE	222	INSTALL	102400	1	0:8,25608,0,0,0,0	timbre PURE (harmonic centroid vs profile map)	centroid=1.0000; band_energies=23512,0,0,0,0,0,0,0	b468dfa6065db38a4091000b2a45a081f53be203a179f4b598a814a71bd05804
p_timbredisc_p005.pcm	timbredisc	senses/rebuild/harness/fixtures/t5_timbredisc/primary/p005.pcm	BRIGHT	1000	INSTALL	102400	1	0:8,25608,0,0,0,0	timbre BRIGHT (harmonic centroid vs profile map)	centroid=2.7588; band_energies=2506,1603,1058,758,507,361,256,196	cf2c77664da0653d861b51747aaa37dae86fabb999e6882a77a9811af7d9655f
p_timbredisc_p006.pcm	timbredisc	senses/rebuild/harness/fixtures/t5_timbredisc/primary/p006.pcm	DARK	772	INSTALL	102400	1	0:8,25608,0,0,0,0	timbre DARK (harmonic centroid vs profile map)	centroid=1.1560; band_energies=16244,2599,162,14,0,0,0,0	f5be3498ef8928ae66727bcd1f1e1c29cf3f97c3fe55cc42859ae58b23605886
p_timbredisc_p007.pcm	timbredisc	senses/rebuild/harness/fixtures/t5_timbredisc/primary/p007.pcm	RICH	1000	INSTALL	102400	1	0:8,25608,0,0,0,0	timbre RICH (harmonic centroid vs profile map)	centroid=1.6971; band_energies=7720,2335,1235,605,308,151,0,0	fdbc6f846a76e377d354f3026f407e10675d40fb09f5399c232ff4849019eecb
p_timbredisc_p008.pcm	timbredisc	senses/rebuild/harness/fixtures/t5_timbredisc/primary/p008.pcm	PURE	222	INSTALL	102400	1	0:8,25608,0,0,0,0	timbre PURE (harmonic centroid vs profile map)	centroid=1.0000; band_energies=23512,0,0,0,0,0,0,0	cb2db020b2b4107f74b65ae13c201ea22a28758eb349789bd613d544f7c52c33
p_timbredisc_p009.pcm	timbredisc	senses/rebuild/harness/fixtures/t5_timbredisc/primary/p009.pcm	BRIGHT	1000	INSTALL	102400	1	0:8,25608,0,0,0,0	timbre BRIGHT (harmonic centroid vs profile map)	centroid=2.7588; band_energies=2506,1603,1058,758,507,361,256,196	caf741606419b85ebde97a892acb762453ad3c0f9cb6265f548caf7c6be56f2a
p_timbredisc_p010.pcm	timbredisc	senses/rebuild/harness/fixtures/t5_timbredisc/primary/p010.pcm	DARK	772	INSTALL	102400	1	0:8,25608,0,0,0,0	timbre DARK (harmonic centroid vs profile map)	centroid=1.1560; band_energies=16244,2599,162,14,0,0,0,0	6736dbd7d03f67edc5f97fd7a889966bf40bf908b1c45578944b64df474be8f6
p_timbredisc_p011.pcm	timbredisc	senses/rebuild/harness/fixtures/t5_timbredisc/primary/p011.pcm	RICH	1000	INSTALL	102400	1	0:8,25608,0,0,0,0	timbre RICH (harmonic centroid vs profile map)	centroid=1.6971; band_energies=7720,2335,1235,605,308,151,0,0	3c3307981dda34dda129f3a7f0996543804e00ed643eb5f664d94b79f764775d
p_timbredisc_p012.pcm	timbredisc	senses/rebuild/harness/fixtures/t5_timbredisc/primary/p012.pcm	PURE	222	INSTALL	102400	1	0:8,25608,0,0,0,0	timbre PURE (harmonic centroid vs profile map)	centroid=1.0000; band_energies=23512,0,0,0,0,0,0,0	ec528d727477df88811ddaf7a50a9cd3d76a99df7a2e69aea15001f18eb12644
p_timbredisc_p013.pcm	timbredisc	senses/rebuild/harness/fixtures/t5_timbredisc/primary/p013.pcm	BRIGHT	1000	INSTALL	102400	1	0:8,25608,0,0,0,0	timbre BRIGHT (harmonic centroid vs profile map)	centroid=2.7588; band_energies=2506,1603,1058,758,507,361,256,196	bdb25c63b7e7b73675c6c7d7747f05de47e92d38035800f89a4b0028ac44db8b
p_timbredisc_p014.pcm	timbredisc	senses/rebuild/harness/fixtures/t5_timbredisc/primary/p014.pcm	DARK	772	INSTALL	102400	1	0:8,25608,0,0,0,0	timbre DARK (harmonic centroid vs profile map)	centroid=1.1560; band_energies=16244,2599,162,14,0,0,0,0	1118519c003298dcc64cbea5e339ad025adde2206b7d5a5ba066920a6939e410
p_timbredisc_p015.pcm	timbredisc	senses/rebuild/harness/fixtures/t5_timbredisc/primary/p015.pcm	RICH	1000	INSTALL	102400	1	0:8,25608,0,0,0,0	timbre RICH (harmonic centroid vs profile map)	centroid=1.6971; band_energies=7720,2335,1235,605,308,151,0,0	cc1d342708c32a621e38944be2e2fc1c59ce43e564f6f00b15bb3ccf0e7910cf
p_timbredisc_p016.pcm	timbredisc	senses/rebuild/harness/fixtures/t5_timbredisc/primary/p016.pcm	PURE	222	INSTALL	102400	1	0:8,25608,0,0,0,0	timbre PURE (harmonic centroid vs profile map)	centroid=1.0000; band_energies=23512,0,0,0,0,0,0,0	9107e59dd8e84e04688ead960412a1303e4a83d76ba937f3e729143bf5b260ca
p_timbredisc_p017.pcm	timbredisc	senses/rebuild/harness/fixtures/t5_timbredisc/primary/p017.pcm	BRIGHT	1000	INSTALL	102400	1	0:8,25608,0,0,0,0	timbre BRIGHT (harmonic centroid vs profile map)	centroid=2.7588; band_energies=2506,1603,1058,758,507,361,256,196	c08d26ca5bd89d375d1894a99bb8f94578b3d8cadbb4a49021fd17c4cdd746d8
p_timbredisc_p018.pcm	timbredisc	senses/rebuild/harness/fixtures/t5_timbredisc/primary/p018.pcm	DARK	772	INSTALL	102400	1	0:8,25608,0,0,0,0	timbre DARK (harmonic centroid vs profile map)	centroid=1.1560; band_energies=16244,2599,162,14,0,0,0,0	4f8ee2f083709f0469c36be4af52dee22d1d1dcf5cda52d5554bffde524eb907
p_timbredisc_p019.pcm	timbredisc	senses/rebuild/harness/fixtures/t5_timbredisc/primary/p019.pcm	RICH	1000	INSTALL	102400	1	0:8,25608,0,0,0,0	timbre RICH (harmonic centroid vs profile map)	centroid=1.6971; band_energies=7720,2335,1235,605,308,151,0,0	749a9b1823bb1ba285b15e5cd46a921b8634a50d910a0d102cdc615c5d7841a9
p_timbredisc_p020.pcm	timbredisc	senses/rebuild/harness/fixtures/t5_timbredisc/primary/p020.pcm	PURE	222	INSTALL	102400	1	0:8,25608,0,0,0,0	timbre PURE (harmonic centroid vs profile map)	centroid=1.0000; band_energies=23512,0,0,0,0,0,0,0	723dabedc5de9d454e979e8bf6df9bd09f78b63c1ee1702bd3458b3b6f6b3f09
p_timbredisc_p021.pcm	timbredisc	senses/rebuild/harness/fixtures/t5_timbredisc/primary/p021.pcm	BRIGHT	1000	INSTALL	102400	1	0:8,25608,0,0,0,0	timbre BRIGHT (harmonic centroid vs profile map)	centroid=2.7588; band_energies=2506,1603,1058,758,507,361,256,196	36caf7cfeaf6d9307d302e7aa1d8a0add2b355e74f65bc4d19c6e8cd711397e8
p_timbredisc_p022.pcm	timbredisc	senses/rebuild/harness/fixtures/t5_timbredisc/primary/p022.pcm	DARK	772	INSTALL	102400	1	0:8,25608,0,0,0,0	timbre DARK (harmonic centroid vs profile map)	centroid=1.1560; band_energies=16244,2599,162,14,0,0,0,0	2771cdc0b6c41e36bbef20028a2911631ff3cfa9a38d398ddefb3f5e0ee74bdb
p_timbredisc_p023.pcm	timbredisc	senses/rebuild/harness/fixtures/t5_timbredisc/primary/p023.pcm	RICH	1000	INSTALL	102400	1	0:8,25608,0,0,0,0	timbre RICH (harmonic centroid vs profile map)	centroid=1.6971; band_energies=7720,2335,1235,605,308,151,0,0	37fa6fa5c735f8937b4ff1e1ca62899c25a6f0863741adf9579e35b23a6405fc
p_timbredisc_p024.pcm	timbredisc	senses/rebuild/harness/fixtures/t5_timbredisc/primary/p024.pcm	PURE	222	INSTALL	102400	1	0:8,25608,0,0,0,0	timbre PURE (harmonic centroid vs profile map)	centroid=1.0000; band_energies=23512,0,0,0,0,0,0,0	9969da568e2faff154c8b9ec38093d3c2ea9fee4eb06d7d3306adf4db83fb3e5
p_timbredisc_p025.pcm	timbredisc	senses/rebuild/harness/fixtures/t5_timbredisc/primary/p025.pcm	BRIGHT	1000	INSTALL	102400	1	0:8,25608,0,0,0,0	timbre BRIGHT (harmonic centroid vs profile map)	centroid=2.7588; band_energies=2506,1603,1058,758,507,361,256,196	b7b088097e067781e93908a937abbd8685df52a5a9cede57d20cb708cd47b135
p_timbredisc_p026.pcm	timbredisc	senses/rebuild/harness/fixtures/t5_timbredisc/primary/p026.pcm	DARK	772	INSTALL	102400	1	0:8,25608,0,0,0,0	timbre DARK (harmonic centroid vs profile map)	centroid=1.1560; band_energies=16244,2599,162,14,0,0,0,0	e65423e789fecd97b2e4e3e5a933ebcb005d11e6ce95902280d24635756ec016
p_timbredisc_p027.pcm	timbredisc	senses/rebuild/harness/fixtures/t5_timbredisc/primary/p027.pcm	RICH	1000	INSTALL	102400	1	0:8,25608,0,0,0,0	timbre RICH (harmonic centroid vs profile map)	centroid=1.6971; band_energies=7720,2335,1235,605,308,151,0,0	6b82998cdf5fa845a9996009f5e75a69bed7b6a3a356c24843a5b3730fbb2f89
p_timbredisc_p028.pcm	timbredisc	senses/rebuild/harness/fixtures/t5_timbredisc/primary/p028.pcm	PURE	222	INSTALL	102400	1	0:8,25608,0,0,0,0	timbre PURE (harmonic centroid vs profile map)	centroid=1.0000; band_energies=23512,0,0,0,0,0,0,0	dcffc8f71f206e5a05d77d7c0dd7b83d807f1eb93870bfcabec5b0aca1ce2435
p_timbredisc_p029.pcm	timbredisc	senses/rebuild/harness/fixtures/t5_timbredisc/primary/p029.pcm	BRIGHT	1000	INSTALL	102400	1	0:8,25608,0,0,0,0	timbre BRIGHT (harmonic centroid vs profile map)	centroid=2.7588; band_energies=2506,1603,1058,758,507,361,256,196	0a195749efdb6e9a3dc63f231824b289ea96a23a54a3dce1e50714704a80f978
p_timbredisc_p030.pcm	timbredisc	senses/rebuild/harness/fixtures/t5_timbredisc/primary/p030.pcm	DARK	772	INSTALL	102400	1	0:8,25608,0,0,0,0	timbre DARK (harmonic centroid vs profile map)	centroid=1.1560; band_energies=16244,2599,162,14,0,0,0,0	b2c41ed8d3165cc7e3f55d73fc10582c358eacd78a3f2da44abbef6532a80f3e
p_timbredisc_p031.pcm	timbredisc	senses/rebuild/harness/fixtures/t5_timbredisc/primary/p031.pcm	RICH	1000	INSTALL	102400	1	0:8,25608,0,0,0,0	timbre RICH (harmonic centroid vs profile map)	centroid=1.6971; band_energies=7720,2335,1235,605,308,151,0,0	9af1101fdfc021f25ff168ec08f755bf6a366b7c5e50391809d911c8d363a4f9
p_timbredisc_p032.pcm	timbredisc	senses/rebuild/harness/fixtures/t5_timbredisc/primary/p032.pcm	PURE	222	INSTALL	102400	1	0:8,25608,0,0,0,0	timbre PURE (harmonic centroid vs profile map)	centroid=1.0000; band_energies=23512,0,0,0,0,0,0,0	d5c0f643ef3b544278284b701e21b686ba2a8c9475dbd8ed48ac4c3153355e20
p_timbredisc_p033.pcm	timbredisc	senses/rebuild/harness/fixtures/t5_timbredisc/primary/p033.pcm	BRIGHT	1000	INSTALL	102400	1	0:8,25608,0,0,0,0	timbre BRIGHT (harmonic centroid vs profile map)	centroid=2.7588; band_energies=2506,1603,1058,758,507,361,256,196	dd7a92c6de2c4ec3bc68e20eabdaaf6dd434d4da645f1d7b3f52431b732be1a9
p_timbredisc_p034.pcm	timbredisc	senses/rebuild/harness/fixtures/t5_timbredisc/primary/p034.pcm	DARK	772	INSTALL	102400	1	0:8,25608,0,0,0,0	timbre DARK (harmonic centroid vs profile map)	centroid=1.1560; band_energies=16244,2599,162,14,0,0,0,0	f3b7688ca4a3f573682da07f98e7747b5f48e507f54eb73f1f4cf3a24159d142
p_timbredisc_p035.pcm	timbredisc	senses/rebuild/harness/fixtures/t5_timbredisc/primary/p035.pcm	RICH	1000	INSTALL	102400	1	0:8,25608,0,0,0,0	timbre RICH (harmonic centroid vs profile map)	centroid=1.6971; band_energies=7720,2335,1235,605,308,151,0,0	cd9b3ace09fd9cf465d52abd245719f66e1d0367b96af381a164c726399a4306
