trial_idx,fixture_id,fixture_path,task,truth,stratum,family
6743,r21n_colordisc_438,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_438.r2a,colordisc,SAME,gen_normal,
6744,r21n_colordisc_439,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_439.r2a,colordisc,SAME,gen_normal,
6745,r21n_colordisc_44,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_44.r2a,colordisc,DIFFERENT,gen_normal,
6746,r21n_colordisc_440,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_440.r2a,colordisc,DIFFERENT,gen_normal,
6747,r21n_colordisc_441,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_441.r2a,colordisc,DIFFERENT,gen_normal,
6748,r21n_colordisc_442,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_442.r2a,colordisc,DIFFERENT,gen_normal,
6749,r21n_colordisc_443,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_443.r2a,colordisc,DIFFERENT,gen_normal,
6750,r21n_colordisc_444,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_444.r2a,colordisc,DIFFERENT,gen_normal,
6751,r21n_colordisc_445,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_445.r2a,colordisc,DIFFERENT,gen_normal,
6752,r21n_colordisc_446,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_446.r2a,colordisc,DIFFERENT,gen_normal,
6753,r21n_colordisc_447,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_447.r2a,colordisc,DIFFERENT,gen_normal,
6754,r21n_colordisc_448,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_448.r2a,colordisc,DIFFERENT,gen_normal,
6755,r21n_colordisc_449,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_449.r2a,colordisc,DIFFERENT,gen_normal,
6756,r21n_colordisc_45,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_45.r2a,colordisc,DIFFERENT,gen_normal,
6757,r21n_colordisc_450,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_450.r2a,colordisc,DIFFERENT,gen_normal,
6758,r21n_colordisc_451,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_451.r2a,colordisc,DIFFERENT,gen_normal,
6759,r21n_colordisc_452,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_452.r2a,colordisc,DIFFERENT,gen_normal,
6760,r21n_colordisc_453,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_453.r2a,colordisc,DIFFERENT,gen_normal,
6761,r21n_colordisc_454,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_454.r2a,colordisc,DIFFERENT,gen_normal,
6762,r21n_colordisc_455,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_455.r2a,colordisc,DIFFERENT,gen_normal,
6763,r21n_colordisc_456,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_456.r2a,colordisc,DIFFERENT,gen_normal,
6764,r21n_colordisc_457,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_457.r2a,colordisc,DIFFERENT,gen_normal,
6765,r21n_colordisc_458,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_458.r2a,colordisc,DIFFERENT,gen_normal,
6766,r21n_colordisc_459,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_459.r2a,colordisc,DIFFERENT,gen_normal,
6767,r21n_colordisc_46,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_46.r2a,colordisc,DIFFERENT,gen_normal,
6768,r21n_colordisc_460,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_460.r2a,colordisc,DIFFERENT,gen_normal,
6769,r21n_colordisc_461,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_461.r2a,colordisc,DIFFERENT,gen_normal,
6770,r21n_colordisc_462,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_462.r2a,colordisc,DIFFERENT,gen_normal,
6771,r21n_colordisc_463,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_463.r2a,colordisc,DIFFERENT,gen_normal,
6772,r21n_colordisc_464,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_464.r2a,colordisc,DIFFERENT,gen_normal,
6773,r21n_colordisc_465,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_465.r2a,colordisc,DIFFERENT,gen_normal,
6774,r21n_colordisc_466,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_466.r2a,colordisc,DIFFERENT,gen_normal,
6775,r21n_colordisc_467,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_467.r2a,colordisc,SAME,gen_normal,
6776,r21n_colordisc_468,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_468.r2a,colordisc,DIFFERENT,gen_normal,
6777,r21n_colordisc_469,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_469.r2a,colordisc,SAME,gen_normal,
6778,r21n_colordisc_47,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_47.r2a,colordisc,DIFFERENT,gen_normal,
6779,r21n_colordisc_470,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_470.r2a,colordisc,DIFFERENT,gen_normal,
6780,r21n_colordisc_471,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_471.r2a,colordisc,SAME,gen_normal,
6781,r21n_colordisc_472,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_472.r2a,colordisc,DIFFERENT,gen_normal,
6782,r21n_colordisc_473,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_473.r2a,colordisc,DIFFERENT,gen_normal,
6783,r21n_colordisc_474,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_474.r2a,colordisc,SAME,gen_normal,
6784,r21n_colordisc_475,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_475.r2a,colordisc,DIFFERENT,gen_normal,
6785,r21n_colordisc_476,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_476.r2a,colordisc,SAME,gen_normal,
6786,r21n_colordisc_477,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_477.r2a,colordisc,SAME,gen_normal,
6787,r21n_colordisc_478,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_478.r2a,colordisc,DIFFERENT,gen_normal,
6788,r21n_colordisc_479,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_479.r2a,colordisc,DIFFERENT,gen_normal,
6789,r21n_colordisc_48,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_48.r2a,colordisc,SAME,gen_normal,
6790,r21n_colordisc_480,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_480.r2a,colordisc,DIFFERENT,gen_normal,
6791,r21n_colordisc_481,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_481.r2a,colordisc,DIFFERENT,gen_normal,
6792,r21n_colordisc_482,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_482.r2a,colordisc,DIFFERENT,gen_normal,
6793,r21n_colordisc_483,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_483.r2a,colordisc,DIFFERENT,gen_normal,
6794,r21n_colordisc_484,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_484.r2a,colordisc,DIFFERENT,gen_normal,
6795,r21n_colordisc_485,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_485.r2a,colordisc,SAME,gen_normal,
6796,r21n_colordisc_486,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_486.r2a,colordisc,DIFFERENT,gen_normal,
6797,r21n_colordisc_487,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_487.r2a,colordisc,DIFFERENT,gen_normal,
6798,r21n_colordisc_488,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_488.r2a,colordisc,SAME,gen_normal,
6799,r21n_colordisc_489,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_489.r2a,colordisc,DIFFERENT,gen_normal,
6800,r21n_colordisc_49,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_49.r2a,colordisc,DIFFERENT,gen_normal,
6801,r21n_colordisc_490,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_490.r2a,colordisc,DIFFERENT,gen_normal,
6802,r21n_colordisc_491,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_491.r2a,colordisc,SAME,gen_normal,
6803,r21n_colordisc_492,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_492.r2a,colordisc,DIFFERENT,gen_normal,
6804,r21n_colordisc_493,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_493.r2a,colordisc,SAME,gen_normal,
6805,r21n_colordisc_494,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_494.r2a,colordisc,DIFFERENT,gen_normal,
6806,r21n_colordisc_495,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_495.r2a,colordisc,DIFFERENT,gen_normal,
6807,r21n_colordisc_496,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_496.r2a,colordisc,DIFFERENT,gen_normal,
6808,r21n_colordisc_497,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_497.r2a,colordisc,DIFFERENT,gen_normal,
6809,r21n_colordisc_498,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_498.r2a,colordisc,DIFFERENT,gen_normal,
6810,r21n_colordisc_499,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_499.r2a,colordisc,DIFFERENT,gen_normal,
6811,r21n_colordisc_5,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_5.r2a,colordisc,DIFFERENT,gen_normal,
6812,r21n_colordisc_50,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_50.r2a,colordisc,DIFFERENT,gen_normal,
6813,r21n_colordisc_500,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_500.r2a,colordisc,SAME,gen_normal,
6814,r21n_colordisc_501,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_501.r2a,colordisc,DIFFERENT,gen_normal,
6815,r21n_colordisc_502,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_502.r2a,colordisc,SAME,gen_normal,
6816,r21n_colordisc_503,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_503.r2a,colordisc,DIFFERENT,gen_normal,
6817,r21n_colordisc_504,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_504.r2a,colordisc,DIFFERENT,gen_normal,
6818,r21n_colordisc_505,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_505.r2a,colordisc,DIFFERENT,gen_normal,
6819,r21n_colordisc_506,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_506.r2a,colordisc,SAME,gen_normal,
6820,r21n_colordisc_507,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_507.r2a,colordisc,DIFFERENT,gen_normal,
6821,r21n_colordisc_508,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_508.r2a,colordisc,SAME,gen_normal,
6822,r21n_colordisc_509,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_509.r2a,colordisc,DIFFERENT,gen_normal,
6823,r21n_colordisc_51,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_51.r2a,colordisc,DIFFERENT,gen_normal,
6824,r21n_colordisc_510,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_510.r2a,colordisc,DIFFERENT,gen_normal,
6825,r21n_colordisc_511,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_511.r2a,colordisc,DIFFERENT,gen_normal,
6826,r21n_colordisc_512,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_512.r2a,colordisc,SAME,gen_normal,
6827,r21n_colordisc_513,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_513.r2a,colordisc,DIFFERENT,gen_normal,
6828,r21n_colordisc_514,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_514.r2a,colordisc,DIFFERENT,gen_normal,
6829,r21n_colordisc_515,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_515.r2a,colordisc,DIFFERENT,gen_normal,
6830,r21n_colordisc_516,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_516.r2a,colordisc,DIFFERENT,gen_normal,
6831,r21n_colordisc_517,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_517.r2a,colordisc,DIFFERENT,gen_normal,
6832,r21n_colordisc_518,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_518.r2a,colordisc,DIFFERENT,gen_normal,
6833,r21n_colordisc_519,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_519.r2a,colordisc,SAME,gen_normal,
6834,r21n_colordisc_52,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_52.r2a,colordisc,DIFFERENT,gen_normal,
6835,r21n_colordisc_520,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_520.r2a,colordisc,DIFFERENT,gen_normal,
6836,r21n_colordisc_521,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_521.r2a,colordisc,DIFFERENT,gen_normal,
6837,r21n_colordisc_522,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_522.r2a,colordisc,SAME,gen_normal,
6838,r21n_colordisc_523,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_523.r2a,colordisc,DIFFERENT,gen_normal,
6839,r21n_colordisc_524,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_524.r2a,colordisc,DIFFERENT,gen_normal,
6840,r21n_colordisc_525,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_525.r2a,colordisc,DIFFERENT,gen_normal,
6841,r21n_colordisc_526,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_526.r2a,colordisc,DIFFERENT,gen_normal,
6842,r21n_colordisc_527,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_527.r2a,colordisc,DIFFERENT,gen_normal,
6843,r21n_colordisc_528,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_528.r2a,colordisc,DIFFERENT,gen_normal,
6844,r21n_colordisc_529,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_529.r2a,colordisc,DIFFERENT,gen_normal,
6845,r21n_colordisc_53,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_53.r2a,colordisc,DIFFERENT,gen_normal,
6846,r21n_colordisc_530,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_530.r2a,colordisc,DIFFERENT,gen_normal,
6847,r21n_colordisc_531,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_531.r2a,colordisc,SAME,gen_normal,
6848,r21n_colordisc_532,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_532.r2a,colordisc,DIFFERENT,gen_normal,
6849,r21n_colordisc_533,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_533.r2a,colordisc,DIFFERENT,gen_normal,
6850,r21n_colordisc_534,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_534.r2a,colordisc,DIFFERENT,gen_normal,
6851,r21n_colordisc_535,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_535.r2a,colordisc,DIFFERENT,gen_normal,
6852,r21n_colordisc_536,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_536.r2a,colordisc,DIFFERENT,gen_normal,
6853,r21n_colordisc_537,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_537.r2a,colordisc,DIFFERENT,gen_normal,
6854,r21n_colordisc_538,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_538.r2a,colordisc,DIFFERENT,gen_normal,
6855,r21n_colordisc_539,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_539.r2a,colordisc,DIFFERENT,gen_normal,
6856,r21n_colordisc_54,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_54.r2a,colordisc,DIFFERENT,gen_normal,
6857,r21n_colordisc_540,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_540.r2a,colordisc,DIFFERENT,gen_normal,
6858,r21n_colordisc_541,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_541.r2a,colordisc,DIFFERENT,gen_normal,
6859,r21n_colordisc_542,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_542.r2a,colordisc,DIFFERENT,gen_normal,
6860,r21n_colordisc_543,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_543.r2a,colordisc,DIFFERENT,gen_normal,
6861,r21n_colordisc_544,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_544.r2a,colordisc,DIFFERENT,gen_normal,
6862,r21n_colordisc_545,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_545.r2a,colordisc,SAME,gen_normal,
6863,r21n_colordisc_546,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_546.r2a,colordisc,DIFFERENT,gen_normal,
6864,r21n_colordisc_547,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_547.r2a,colordisc,SAME,gen_normal,
6865,r21n_colordisc_548,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_548.r2a,colordisc,DIFFERENT,gen_normal,
6866,r21n_colordisc_549,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_549.r2a,colordisc,DIFFERENT,gen_normal,
6867,r21n_colordisc_55,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_55.r2a,colordisc,SAME,gen_normal,
6868,r21n_colordisc_550,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_550.r2a,colordisc,DIFFERENT,gen_normal,
6869,r21n_colordisc_551,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_551.r2a,colordisc,DIFFERENT,gen_normal,
6870,r21n_colordisc_552,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_552.r2a,colordisc,DIFFERENT,gen_normal,
6871,r21n_colordisc_553,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_553.r2a,colordisc,DIFFERENT,gen_normal,
6872,r21n_colordisc_554,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_554.r2a,colordisc,DIFFERENT,gen_normal,
6873,r21n_colordisc_555,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_555.r2a,colordisc,SAME,gen_normal,
6874,r21n_colordisc_556,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_556.r2a,colordisc,DIFFERENT,gen_normal,
6875,r21n_colordisc_557,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_557.r2a,colordisc,SAME,gen_normal,
6876,r21n_colordisc_558,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_558.r2a,colordisc,DIFFERENT,gen_normal,
6877,r21n_colordisc_559,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_559.r2a,colordisc,DIFFERENT,gen_normal,
6878,r21n_colordisc_56,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_56.r2a,colordisc,DIFFERENT,gen_normal,
6879,r21n_colordisc_560,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_560.r2a,colordisc,DIFFERENT,gen_normal,
6880,r21n_colordisc_561,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_561.r2a,colordisc,SAME,gen_normal,
6881,r21n_colordisc_562,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_562.r2a,colordisc,DIFFERENT,gen_normal,
6882,r21n_colordisc_563,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_563.r2a,colordisc,DIFFERENT,gen_normal,
6883,r21n_colordisc_564,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_564.r2a,colordisc,DIFFERENT,gen_normal,
6884,r21n_colordisc_565,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_565.r2a,colordisc,DIFFERENT,gen_normal,
6885,r21n_colordisc_566,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_566.r2a,colordisc,DIFFERENT,gen_normal,
6886,r21n_colordisc_567,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_567.r2a,colordisc,SAME,gen_normal,
6887,r21n_colordisc_568,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_568.r2a,colordisc,DIFFERENT,gen_normal,
6888,r21n_colordisc_569,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_569.r2a,colordisc,DIFFERENT,gen_normal,
6889,r21n_colordisc_57,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_57.r2a,colordisc,DIFFERENT,gen_normal,
6890,r21n_colordisc_570,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_colordisc_570.r2a,colordisc,DIFFERENT,gen_normal,
