qualification_schema,tnn_r32_e45_native_v1
native_target,linux_x86_64_generic
feature_dimension_per_arm,32
feature_masking,zero_mask_equal_capacity
initiation_policy,one_shared_frozen_value_and_common_feature_block_across_all_arms
shadow_estimator,reduced_e45_12_learner_visible_features_not_v28_parity
temporal_detector,reduced_ordered_best_split_not_full_v16_tv_volatility
hazard_auxiliary,reduced_global_horizon_forecast_not_v40_parity
training_seed_set,45001_45002_45003
validation_seed_set,45101_45102_45103
confirmation_seed_set,45201_45202_45203_45204_45205_45206
confirmation_episodes_per_seed_mode_resource,40
training_schedule,phase0_aux_terminal_2x_phase1_shared_init_1x_phase2_reached_continuation_2x
shadow_validation_n,2700
shadow_target_mean,406
shadow_mae_learned_reduced12,188
shadow_mae_raw_cost,395
shadow_mae_fixed_055,269
shadow_mae_learned_global_scalar,265
shadow_mse_div100_learned_reduced12,874
shadow_mse_div100_raw_cost,2896
shadow_mse_div100_fixed_055,1772
shadow_mse_div100_learned_global_scalar,1839
shadow_r2_per_mille_learned_reduced12,741
shadow_global_ratio_per_mille,509
cell_columns,seed_index,mode,resource,arm,episodes,initiated,beneficial,true_positive,false_positive,completed,success,success_given_oracle_positive_init,premature,regret_sum,resource_spend_sum,opportunity_loss_sum,observations,warrant,budget_refusal,safety_cap,utility_sum,resolvable,unknown_choice,wrong_nonunknown_commit,oracle_positive_success,warrant_sound,init_recall_pm,init_precision_pm,completion_given_init_pm,success_given_oracle_positive_init_pm,mean_observations_x1000
cell,3,0,0,arm,0,40,13,0,0,13,0,0,0,0,739,5404,739,13,13,0,0,-48739,0,0,40,0,0,0,0,0,0,1000
cell,3,0,0,arm,1,40,13,0,0,13,0,0,0,0,739,5404,739,13,13,0,0,-48739,0,0,40,0,0,0,0,0,0,1000
cell,3,0,0,arm,2,40,13,0,0,13,0,0,0,0,739,5404,739,13,13,0,0,-48739,0,0,40,0,0,0,0,0,0,1000
cell,3,0,0,arm,3,40,13,0,0,13,0,0,0,0,739,5404,739,13,13,0,0,-48739,0,0,40,0,0,0,0,0,0,1000
cell,3,0,1,arm,0,40,4,0,0,4,0,0,0,0,835,1362,835,4,4,0,0,-48835,0,0,40,0,0,0,0,0,0,1000
cell,3,0,1,arm,1,40,4,0,0,4,0,0,0,0,835,1362,835,4,4,0,0,-48835,0,0,40,0,0,0,0,0,0,1000
cell,3,0,1,arm,2,40,4,0,0,4,0,0,0,0,835,1362,835,4,4,0,0,-48835,0,0,40,0,0,0,0,0,0,1000
cell,3,0,1,arm,3,40,4,0,0,4,0,0,0,0,835,1362,835,4,4,0,0,-48835,0,0,40,0,0,0,0,0,0,1000
cell,3,0,2,arm,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-48000,0,0,40,0,0,0,0,0,0,0
cell,3,0,2,arm,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-48000,0,0,40,0,0,0,0,0,0,0
cell,3,0,2,arm,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-48000,0,0,40,0,0,0,0,0,0,0
cell,3,0,2,arm,3,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-48000,0,0,40,0,0,0,0,0,0,0
cell,3,0,3,arm,0,40,13,0,0,13,0,0,0,0,971,5483,971,13,12,0,0,-48971,0,0,40,0,0,0,0,0,0,1000
cell,3,0,3,arm,1,40,13,0,0,13,0,0,0,0,971,5483,971,13,12,0,0,-48971,0,0,40,0,0,0,0,0,0,1000
cell,3,0,3,arm,2,40,13,0,0,13,0,0,0,0,971,5483,971,13,12,0,0,-48971,0,0,40,0,0,0,0,0,0,1000
cell,3,0,3,arm,3,40,13,0,0,13,0,0,0,0,971,5483,971,13,12,0,0,-48971,0,0,40,0,0,0,0,0,0,1000
cell,3,0,4,arm,0,40,1,0,0,1,0,0,0,0,216,439,216,1,1,0,0,-48216,0,0,40,0,0,0,0,0,0,1000
cell,3,0,4,arm,1,40,1,0,0,1,0,0,0,0,216,439,216,1,1,0,0,-48216,0,0,40,0,0,0,0,0,0,1000
cell,3,0,4,arm,2,40,1,0,0,1,0,0,0,0,216,439,216,1,1,0,0,-48216,0,0,40,0,0,0,0,0,0,1000
cell,3,0,4,arm,3,40,1,0,0,1,0,0,0,0,216,439,216,1,1,0,0,-48216,0,0,40,0,0,0,0,0,0,1000
cell,3,1,0,arm,0,40,17,0,0,17,0,0,0,0,1634,7167,1634,17,9,0,0,-49634,0,0,40,0,0,0,0,0,0,1000
cell,3,1,0,arm,1,40,17,0,0,17,0,0,0,0,1855,7959,1855,19,9,0,0,-49855,0,0,40,0,0,0,0,0,0,1117
cell,3,1,0,arm,2,40,17,0,0,17,0,0,0,0,1634,7167,1634,17,9,0,0,-49634,0,0,40,0,0,0,0,0,0,1000
cell,3,1,0,arm,3,40,17,0,0,17,0,0,0,0,1634,7167,1634,17,9,0,0,-49634,0,0,40,0,0,0,0,0,0,1000
cell,3,1,1,arm,0,40,5,0,0,5,0,0,0,0,627,1791,627,5,2,0,0,-48627,0,0,40,0,0,0,0,0,0,1000
cell,3,1,1,arm,1,40,5,0,0,5,0,0,0,0,1077,2575,1077,7,2,0,0,-49077,0,0,40,0,0,0,0,0,0,1400
cell,3,1,1,arm,2,40,5,0,0,5,0,0,0,0,1077,2575,1077,7,2,0,0,-49077,0,0,40,0,0,0,0,0,0,1400
cell,3,1,1,arm,3,40,5,0,0,5,0,0,0,0,1077,2575,1077,7,2,0,0,-49077,0,0,40,0,0,0,0,0,0,1400
cell,3,1,2,arm,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-48000,0,0,40,0,0,0,0,0,0,0
cell,3,1,2,arm,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-48000,0,0,40,0,0,0,0,0,0,0
cell,3,1,2,arm,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-48000,0,0,40,0,0,0,0,0,0,0
cell,3,1,2,arm,3,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-48000,0,0,40,0,0,0,0,0,0,0
cell,3,1,3,arm,0,40,8,0,0,8,0,0,0,0,1221,3898,1221,9,5,0,0,-49221,0,0,40,0,0,0,0,0,0,1125
cell,3,1,3,arm,1,40,8,0,0,8,0,0,0,0,1221,4260,1221,10,5,0,0,-49221,0,0,40,0,0,0,0,0,0,1250
cell,3,1,3,arm,2,40,8,0,0,8,0,0,0,0,1221,3898,1221,9,5,0,0,-49221,0,0,40,0,0,0,0,0,0,1125
cell,3,1,3,arm,3,40,8,0,0,8,0,0,0,0,1221,3898,1221,9,5,0,0,-49221,0,0,40,0,0,0,0,0,0,1125
cell,3,1,4,arm,0,40,2,0,0,2,0,0,0,0,187,724,187,2,1,0,0,-48187,0,0,40,0,0,0,0,0,0,1000
cell,3,1,4,arm,1,40,2,0,0,2,0,0,0,0,187,724,187,2,1,0,0,-48187,0,0,40,0,0,0,0,0,0,1000
cell,3,1,4,arm,2,40,2,0,0,2,0,0,0,0,187,724,187,2,1,0,0,-48187,0,0,40,0,0,0,0,0,0,1000
cell,3,1,4,arm,3,40,2,0,0,2,0,0,0,0,187,724,187,2,1,0,0,-48187,0,0,40,0,0,0,0,0,0,1000
cell,3,2,0,arm,0,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,3,2,0,arm,1,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,3,2,0,arm,2,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,3,2,0,arm,3,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,3,2,1,arm,0,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,3,2,1,arm,1,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,3,2,1,arm,2,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,3,2,1,arm,3,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,3,2,2,arm,0,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,3,2,2,arm,1,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,3,2,2,arm,2,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,3,2,2,arm,3,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,3,2,3,arm,0,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,3,2,3,arm,1,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,3,2,3,arm,2,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,3,2,3,arm,3,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,3,2,4,arm,0,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,3,2,4,arm,1,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,3,2,4,arm,2,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,3,2,4,arm,3,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,3,3,0,arm,0,40,10,19,10,0,10,31,10,0,23820,3621,1002,10,10,0,0,11998,19,0,9,10,10,526,1000,1000,1000,1000
cell,3,3,0,arm,1,40,10,19,10,0,10,31,10,0,23820,3621,1002,10,10,0,0,11998,19,0,9,10,10,526,1000,1000,1000,1000
cell,3,3,0,arm,2,40,10,19,10,0,10,31,10,0,23820,3621,1002,10,10,0,0,11998,19,0,9,10,10,526,1000,1000,1000,1000
cell,3,3,0,arm,3,40,10,19,10,0,10,31,10,0,23820,3621,1002,10,10,0,0,11998,19,0,9,10,10,526,1000,1000,1000,1000
cell,3,3,1,arm,0,40,4,21,4,0,4,23,4,0,44123,1375,666,4,4,0,0,-11666,21,0,17,4,4,190,1000,1000,1000,1000
cell,3,3,1,arm,1,40,4,21,4,0,4,23,4,0,44123,1375,666,4,4,0,0,-11666,21,0,17,4,4,190,1000,1000,1000,1000
cell,3,3,1,arm,2,40,4,21,4,0,4,23,4,0,44123,1375,666,4,4,0,0,-11666,21,0,17,4,4,190,1000,1000,1000,1000
cell,3,3,1,arm,3,40,4,21,4,0,4,23,4,0,44123,1375,666,4,4,0,0,-11666,21,0,17,4,4,190,1000,1000,1000,1000
cell,3,3,2,arm,0,40,0,17,0,0,0,21,0,0,38576,0,0,0,0,0,0,-17000,19,0,19,0,0,0,0,0,0,0
cell,3,3,2,arm,1,40,0,17,0,0,0,21,0,0,38576,0,0,0,0,0,0,-17000,19,0,19,0,0,0,0,0,0,0
cell,3,3,2,arm,2,40,0,17,0,0,0,21,0,0,38576,0,0,0,0,0,0,-17000,19,0,19,0,0,0,0,0,0,0
cell,3,3,2,arm,3,40,0,17,0,0,0,21,0,0,38576,0,0,0,0,0,0,-17000,19,0,19,0,0,0,0,0,0,0
cell,3,3,3,arm,0,40,16,21,16,0,15,35,16,0,12965,7611,1376,16,15,0,0,23624,21,0,5,16,15,761,1000,937,1000,1000
cell,3,3,3,arm,1,40,16,21,16,0,15,35,16,0,12965,7611,1376,16,15,0,0,23624,21,0,5,16,15,761,1000,937,1000,1000
cell,3,3,3,arm,2,40,16,21,16,0,15,35,16,0,12965,7611,1376,16,15,0,0,23624,21,0,5,16,15,761,1000,937,1000,1000
cell,3,3,3,arm,3,40,16,21,16,0,15,35,16,0,12965,7611,1376,16,15,0,0,23624,21,0,5,16,15,761,1000,937,1000,1000
cell,3,3,4,arm,0,40,5,18,5,0,5,26,5,0,33216,1650,1798,5,5,0,0,-3798,19,0,14,5,5,277,1000,1000,1000,1000
cell,3,3,4,arm,1,40,5,18,5,0,5,26,5,0,33216,1650,1798,5,5,0,0,-3798,19,0,14,5,5,277,1000,1000,1000,1000
cell,3,3,4,arm,2,40,5,18,5,0,5,26,5,0,33216,1650,1798,5,5,0,0,-3798,19,0,14,5,5,277,1000,1000,1000,1000
cell,3,3,4,arm,3,40,5,18,5,0,5,26,5,0,33216,1650,1798,5,5,0,0,-3798,19,0,14,5,5,277,1000,1000,1000,1000
cell,3,4,0,arm,0,40,25,31,25,0,0,0,0,19,77860,46304,20841,112,0,2,4,-100841,40,0,40,0,0,806,1000,0,0,4480
cell,3,4,0,arm,1,40,25,31,25,0,0,0,0,25,59158,11981,2139,31,0,0,0,-82139,40,0,40,0,0,806,1000,0,0,1240
cell,3,4,0,arm,2,40,25,31,25,0,0,0,0,25,59158,11030,2139,28,0,0,0,-82139,40,0,40,0,0,806,1000,0,0,1120
cell,3,4,0,arm,3,40,25,31,25,0,0,0,0,25,59158,10032,2139,26,0,0,0,-82139,40,0,40,0,0,806,1000,0,0,1040
cell,3,4,1,arm,0,40,8,25,8,0,1,1,1,6,26644,12942,9384,31,1,1,1,-86384,40,0,39,1,1,320,1000,125,125,3875
cell,3,4,1,arm,1,40,8,25,8,0,0,0,0,8,22017,3296,1757,8,0,0,0,-81757,40,0,40,0,0,320,1000,0,0,1000
cell,3,4,1,arm,2,40,8,25,8,0,0,0,0,8,22017,3296,1757,8,0,0,0,-81757,40,0,40,0,0,320,1000,0,0,1000
cell,3,4,1,arm,3,40,8,25,8,0,0,0,0,8,22017,3296,1757,8,0,0,0,-81757,40,0,40,0,0,320,1000,0,0,1000
cell,3,4,2,arm,0,40,0,4,0,0,0,0,0,0,694,0,0,0,0,0,0,-80000,40,0,40,0,0,0,0,0,0,0
cell,3,4,2,arm,1,40,0,4,0,0,0,0,0,0,694,0,0,0,0,0,0,-80000,40,0,40,0,0,0,0,0,0,0
cell,3,4,2,arm,2,40,0,4,0,0,0,0,0,0,694,0,0,0,0,0,0,-80000,40,0,40,0,0,0,0,0,0,0
cell,3,4,2,arm,3,40,0,4,0,0,0,0,0,0,694,0,0,0,0,0,0,-80000,40,0,40,0,0,0,0,0,0,0
cell,3,4,3,arm,0,40,27,18,18,9,1,1,1,12,51550,45610,14145,130,1,6,3,-91145,40,0,39,1,1,1000,666,37,55,4814
cell,3,4,3,arm,1,40,27,18,18,9,0,0,0,18,42640,14334,2235,40,0,0,0,-82235,40,0,40,0,0,1000,666,0,0,1481
cell,3,4,3,arm,2,40,27,18,18,9,0,0,0,18,42703,13493,2298,38,0,0,0,-82298,40,0,40,0,0,1000,666,0,0,1407
cell,3,4,3,arm,3,40,27,18,18,9,0,0,0,18,41889,9772,1484,27,0,0,0,-81484,40,0,40,0,0,1000,666,0,0,1000
cell,3,4,4,arm,0,40,0,9,0,0,0,0,0,0,7796,0,0,0,0,0,0,-80000,40,0,40,0,0,0,0,0,0,0
cell,3,4,4,arm,1,40,0,9,0,0,0,0,0,0,7796,0,0,0,0,0,0,-80000,40,0,40,0,0,0,0,0,0,0
cell,3,4,4,arm,2,40,0,9,0,0,0,0,0,0,7796,0,0,0,0,0,0,-80000,40,0,40,0,0,0,0,0,0,0
cell,3,4,4,arm,3,40,0,9,0,0,0,0,0,0,7796,0,0,0,0,0,0,-80000,40,0,40,0,0,0,0,0,0,0
cell,3,5,0,arm,0,40,29,35,29,0,0,1,1,28,72271,13934,2006,34,0,0,0,-79006,40,0,39,1,0,828,1000,0,34,1172
cell,3,5,0,arm,1,40,29,35,29,0,0,8,8,21,61545,39622,12280,102,0,0,0,-68280,40,0,32,8,0,828,1000,0,275,3517
cell,3,5,0,arm,2,40,29,35,29,0,0,5,5,24,65492,27621,7227,72,0,0,0,-72227,40,0,35,5,0,828,1000,0,172,2482
cell,3,5,0,arm,3,40,29,35,29,0,0,6,6,23,66035,34119,10770,89,0,0,3,-72770,40,0,34,6,0,828,1000,0,206,3068
cell,3,5,1,arm,0,40,16,29,16,0,0,0,0,16,48300,5723,2432,16,0,0,0,-82432,40,0,40,0,0,551,1000,0,0,1000
cell,3,5,1,arm,1,40,16,29,16,0,0,3,3,13,46960,15966,10092,46,0,0,0,-81092,40,0,37,3,0,551,1000,0,187,2875
cell,3,5,1,arm,2,40,16,29,16,0,0,2,2,14,47790,12803,7922,39,0,0,0,-81922,40,0,38,2,0,551,1000,0,125,2437
cell,3,5,1,arm,3,40,16,29,16,0,0,2,2,14,46699,10931,6831,33,0,1,0,-80831,40,0,38,2,0,551,1000,0,125,2062
cell,3,5,2,arm,0,40,0,10,0,0,0,0,0,0,4330,0,0,0,0,0,0,-80000,40,0,40,0,0,0,0,0,0,0
cell,3,5,2,arm,1,40,0,10,0,0,0,0,0,0,4330,0,0,0,0,0,0,-80000,40,0,40,0,0,0,0,0,0,0
cell,3,5,2,arm,2,40,0,10,0,0,0,0,0,0,4330,0,0,0,0,0,0,-80000,40,0,40,0,0,0,0,0,0,0
cell,3,5,2,arm,3,40,0,10,0,0,0,0,0,0,4330,0,0,0,0,0,0,-80000,40,0,40,0,0,0,0,0,0,0
cell,3,5,3,arm,0,40,26,31,26,0,0,3,3,23,66785,16096,3156,41,0,0,0,-74156,40,0,37,3,0,838,1000,0,115,1576
cell,3,5,3,arm,1,40,26,31,26,0,0,18,18,8,38739,69624,20110,185,0,4,0,-46110,40,0,22,18,0,838,1000,0,692,7115
cell,3,5,3,arm,2,40,26,31,26,0,0,8,8,18,58838,39035,10209,103,0,1,0,-66209,40,0,32,8,0,838,1000,0,307,3961
cell,3,5,3,arm,3,40,26,31,26,0,0,3,3,23,68277,19348,4648,48,0,1,0,-75648,40,0,37,3,0,838,1000,0,115,1846
cell,3,5,4,arm,0,40,3,28,3,0,0,0,0,3,35062,1015,312,3,0,0,0,-80312,40,0,40,0,0,107,1000,0,0,1000
cell,3,5,4,arm,1,40,3,28,3,0,0,2,2,1,34869,6625,6119,19,0,0,0,-80119,40,0,38,2,0,107,1000,0,666,6333
cell,3,5,4,arm,2,40,3,28,3,0,0,2,2,1,35928,7593,7178,22,0,0,0,-81178,40,0,38,2,0,107,1000,0,666,7333
cell,3,5,4,arm,3,40,3,28,3,0,0,0,0,3,35062,1015,312,3,0,0,0,-80312,40,0,40,0,0,107,1000,0,0,1000
cell,3,6,0,arm,0,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,3,6,0,arm,1,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,3,6,0,arm,2,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,3,6,0,arm,3,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,3,6,1,arm,0,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,3,6,1,arm,1,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,3,6,1,arm,2,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,3,6,1,arm,3,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,3,6,2,arm,0,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,3,6,2,arm,1,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,3,6,2,arm,2,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,3,6,2,arm,3,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,3,6,3,arm,0,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,3,6,3,arm,1,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,3,6,3,arm,2,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,3,6,3,arm,3,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,3,6,4,arm,0,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,3,6,4,arm,1,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,3,6,4,arm,2,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,3,6,4,arm,3,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,3,7,0,arm,0,40,26,0,0,26,0,40,0,0,2061,11142,2061,26,0,0,0,37939,0,0,0,0,0,0,0,0,0,1000
cell,3,7,0,arm,1,40,26,0,0,26,0,40,0,0,14626,46029,14626,115,0,0,0,25374,0,0,0,0,0,0,0,0,0,4423
cell,3,7,0,arm,2,40,26,0,0,26,0,40,0,0,6999,24337,6999,61,0,0,0,33001,0,0,0,0,0,0,0,0,0,2346
cell,3,7,0,arm,3,40,26,0,0,26,0,40,0,0,14285,43176,14285,107,0,0,3,25715,0,0,0,0,0,0,0,0,0,4115
cell,3,7,1,arm,0,40,7,0,0,7,0,40,0,0,617,2756,617,7,0,0,0,39383,0,0,0,0,0,0,0,0,0,1000
cell,3,7,1,arm,1,40,7,0,0,7,0,40,0,0,3317,8133,3317,20,0,0,0,36683,0,0,0,0,0,0,0,0,0,2857
cell,3,7,1,arm,2,40,7,0,0,7,0,40,0,0,2142,5588,2142,13,0,0,0,37858,0,0,0,0,0,0,0,0,0,1857
cell,3,7,1,arm,3,40,7,0,0,7,0,40,0,0,617,2756,617,7,0,0,0,39383,0,0,0,0,0,0,0,0,0,1000
cell,3,7,2,arm,0,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,3,7,2,arm,1,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,3,7,2,arm,2,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,3,7,2,arm,3,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,3,7,3,arm,0,40,27,0,0,27,0,40,0,0,5049,22800,5049,56,0,1,0,34951,0,0,0,0,0,0,0,0,0,2074
cell,3,7,3,arm,1,40,27,0,0,27,0,40,0,0,17256,63057,17256,163,0,5,0,22744,0,0,0,0,0,0,0,0,0,6037
cell,3,7,3,arm,2,40,27,0,0,27,0,40,0,0,13407,50453,13407,125,0,4,0,26593,0,0,0,0,0,0,0,0,0,4629
cell,3,7,3,arm,3,40,27,0,0,27,0,40,0,0,3625,19519,3625,49,0,0,0,36375,0,0,0,0,0,0,0,0,0,1814
cell,3,7,4,arm,0,40,2,0,0,2,0,40,0,0,635,634,635,2,0,0,0,39365,0,0,0,0,0,0,0,0,0,1000
cell,3,7,4,arm,1,40,2,0,0,2,0,40,0,0,635,634,635,2,0,0,0,39365,0,0,0,0,0,0,0,0,0,1000
cell,3,7,4,arm,2,40,2,0,0,2,0,40,0,0,635,634,635,2,0,0,0,39365,0,0,0,0,0,0,0,0,0,1000
cell,3,7,4,arm,3,40,2,0,0,2,0,40,0,0,635,634,635,2,0,0,0,39365,0,0,0,0,0,0,0,0,0,1000
cell,3,8,0,arm,0,40,28,0,0,28,0,40,0,0,1446,12693,1446,29,0,0,0,38554,0,0,0,0,0,0,0,0,0,1035
cell,3,8,0,arm,1,40,28,0,0,28,0,40,0,0,2807,16773,2807,40,0,0,0,37193,0,0,0,0,0,0,0,0,0,1428
cell,3,8,0,arm,2,40,28,0,0,28,0,40,0,0,2057,14107,2057,33,0,0,0,37943,0,0,0,0,0,0,0,0,0,1178
cell,3,8,0,arm,3,40,28,0,0,28,0,40,0,0,1626,13694,1626,32,0,0,0,38374,0,0,0,0,0,0,0,0,0,1142
cell,3,8,1,arm,0,40,17,0,0,17,0,40,0,0,3875,6426,3875,17,0,0,0,36125,0,0,0,0,0,0,0,0,0,1000
cell,3,8,1,arm,1,40,17,0,0,17,0,40,0,0,4579,7471,4579,20,0,0,0,35421,0,0,0,0,0,0,0,0,0,1176
cell,3,8,1,arm,2,40,17,0,0,17,0,40,0,0,3875,6426,3875,17,0,0,0,36125,0,0,0,0,0,0,0,0,0,1000
cell,3,8,1,arm,3,40,17,0,0,17,0,40,0,0,3875,6426,3875,17,0,0,0,36125,0,0,0,0,0,0,0,0,0,1000
cell,3,8,2,arm,0,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,3,8,2,arm,1,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,3,8,2,arm,2,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,3,8,2,arm,3,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,3,8,3,arm,0,40,24,0,0,24,0,40,0,0,2609,13037,2609,28,0,0,0,37391,0,0,0,0,0,0,0,0,0,1166
cell,3,8,3,arm,1,40,24,0,0,24,0,40,0,0,4097,22601,4097,54,0,0,0,35903,0,0,0,0,0,0,0,0,0,2250
cell,3,8,3,arm,2,40,24,0,0,24,0,40,0,0,2680,14941,2680,33,0,0,0,37320,0,0,0,0,0,0,0,0,0,1375
cell,3,8,3,arm,3,40,24,0,0,24,0,40,0,0,2007,11013,2007,25,0,0,0,37993,0,0,0,0,0,0,0,0,0,1041
cell,3,8,4,arm,0,40,4,0,0,4,0,40,0,0,915,1518,915,4,0,0,0,39085,0,0,0,0,0,0,0,0,0,1000
cell,3,8,4,arm,1,40,4,0,0,4,0,40,0,0,915,1518,915,4,0,0,0,39085,0,0,0,0,0,0,0,0,0,1000
cell,3,8,4,arm,2,40,4,0,0,4,0,40,0,0,915,1518,915,4,0,0,0,39085,0,0,0,0,0,0,0,0,0,1000
cell,3,8,4,arm,3,40,4,0,0,4,0,40,0,0,915,1518,915,4,0,0,0,39085,0,0,0,0,0,0,0,0,0,1000
cell,4,0,0,arm,0,40,10,0,0,10,0,0,0,0,577,4077,577,10,9,0,0,-48577,0,0,40,0,0,0,0,0,0,1000
cell,4,0,0,arm,1,40,10,0,0,10,0,0,0,0,577,4077,577,10,9,0,0,-48577,0,0,40,0,0,0,0,0,0,1000
cell,4,0,0,arm,2,40,10,0,0,10,0,0,0,0,577,4077,577,10,9,0,0,-48577,0,0,40,0,0,0,0,0,0,1000
cell,4,0,0,arm,3,40,10,0,0,10,0,0,0,0,577,4077,577,10,9,0,0,-48577,0,0,40,0,0,0,0,0,0,1000
