stage,epoch,base_index,nominal_id,mode,resource,episode,stream_seed
3,0,2,49303,7,0,38,903673
3,0,2,49303,7,0,39,702134
3,0,2,49303,7,1,0,605324
3,0,2,49303,7,1,1,508514
3,0,2,49303,7,1,2,306975
3,0,2,49303,7,1,3,571639
3,0,2,49303,7,1,4,218084
3,0,2,49303,7,1,5,330732
3,0,2,49303,7,1,6,652838
3,0,2,49303,7,1,7,660757
3,0,2,49303,7,1,8,668676
3,0,2,49303,7,1,9,362408
3,0,2,49303,7,1,10,265598
3,0,2,49303,7,1,11,692433
3,0,2,49303,7,1,12,490894
3,0,2,49303,7,1,13,394084
3,0,2,49303,7,1,14,402003
3,0,2,49303,7,1,15,724109
3,0,2,49303,7,1,16,313112
3,0,2,49303,7,1,17,530489
3,0,2,49303,7,1,18,538408
3,0,2,49303,7,1,19,860514
3,0,2,49303,7,1,20,554246
3,0,2,49303,7,1,21,981081
3,0,2,49303,7,1,22,779542
3,0,2,49303,7,1,23,892190
3,0,2,49303,7,1,24,795380
3,0,2,49303,7,1,25,955315
3,0,2,49303,7,1,26,497031
3,0,2,49303,7,1,27,913711
3,0,2,49303,7,1,28,512869
3,0,2,49303,7,1,29,929549
3,0,2,49303,7,1,30,261807
3,0,2,49303,7,1,31,536626
3,0,2,49303,7,1,32,838422
3,0,2,49303,7,1,33,741612
3,0,2,49303,7,1,34,560383
3,0,2,49303,7,1,35,568302
3,0,2,49303,7,1,36,880253
3,0,2,49303,7,1,37,584140
3,0,2,49303,7,1,38,446710
3,0,2,49303,7,1,39,160752
3,0,2,49303,7,2,0,26810
3,0,2,49303,7,2,1,595506
3,0,2,49303,7,2,2,917612
3,0,2,49303,7,2,3,820802
3,0,2,49303,7,2,4,571976
3,0,2,49303,7,2,5,647492
3,0,2,49303,7,2,6,864869
3,0,2,49303,7,2,7,186972
3,0,2,49303,7,2,8,860397
3,0,2,49303,7,2,9,506842
3,0,2,49303,7,2,10,514761
3,0,2,49303,7,2,11,198338
3,0,2,49303,7,2,12,729902
3,0,2,49303,7,2,13,251308
3,0,2,49303,7,2,14,546437
3,0,2,49303,7,2,15,230014
3,0,2,49303,7,2,16,38630
3,0,2,49303,7,2,17,847249
3,0,2,49303,7,2,18,159197
3,0,2,49303,7,2,19,586032
3,0,2,49303,7,2,20,918293
3,0,2,49303,7,2,21,963344
3,0,2,49303,7,2,22,160408
3,0,2,49303,7,2,23,942050
3,0,2,49303,7,2,24,720201
3,0,2,49303,7,2,25,785562
3,0,2,49303,7,2,26,736039
3,0,2,49303,7,2,27,554810
3,0,2,49303,7,2,28,762032
3,0,2,49303,7,2,29,577315
3,0,2,49303,7,2,30,872444
3,0,2,49303,7,2,31,755324
3,0,2,49303,7,2,32,553785
3,0,2,49303,7,2,33,869224
3,0,2,49303,7,2,34,721639
3,0,2,49303,7,2,35,729558
3,0,2,49303,7,2,36,311894
3,0,2,49303,7,2,37,745396
3,0,2,49303,7,2,38,219515
3,0,2,49303,7,2,39,646350
3,0,2,49303,7,3,0,73182
3,0,2,49303,7,3,1,854824
3,0,2,49303,7,3,2,720882
3,0,2,49303,7,3,3,870662
3,0,2,49303,7,3,4,581216
3,0,2,49303,7,3,5,808748
3,0,2,49303,7,3,6,597054
3,0,2,49303,7,3,7,189545
3,0,2,49303,7,3,8,700799
3,0,2,49303,7,3,9,411353
3,0,2,49303,7,3,10,213302
3,0,2,49303,7,3,11,325950
3,0,2,49303,7,3,12,19682
3,0,2,49303,7,3,13,443029
3,0,2,49303,7,3,14,35520
3,0,2,49303,7,3,15,43439
3,0,2,49303,7,3,16,156087
3,0,2,49303,7,3,17,981528
3,0,2,49303,7,3,18,847586
3,0,2,49303,7,3,19,703489
3,0,2,49303,7,3,20,623501
3,0,2,49303,7,3,21,803746
3,0,2,49303,7,3,22,308330
3,0,2,49303,7,3,23,991910
3,0,2,49303,7,3,24,9981
3,0,2,49303,7,3,25,950306
3,0,2,49303,7,3,26,691325
3,0,2,49303,7,3,27,185754
3,0,2,49303,7,3,28,183518
3,0,2,49303,7,3,29,296166
3,0,2,49303,7,3,30,57495
3,0,2,49303,7,3,31,464020
3,0,2,49303,7,3,32,387520
3,0,2,49303,7,3,33,223113
3,0,2,49303,7,3,34,403358
3,0,2,49303,7,3,35,343680
3,0,2,49303,7,3,36,733383
3,0,2,49303,7,3,37,359518
3,0,2,49303,7,3,38,891082
3,0,2,49303,7,3,39,757140
3,0,2,49303,7,4,0,383275
3,0,2,49303,7,4,1,87162
3,0,2,49303,7,4,2,466710
3,0,2,49303,7,4,3,788816
3,0,2,49303,7,4,4,273090
3,0,2,49303,7,4,5,3954
3,0,2,49303,7,4,6,498386
3,0,2,49303,7,4,7,239405
3,0,2,49303,7,4,8,828411
3,0,2,49303,7,4,9,25475
3,0,2,49303,7,4,10,948978
3,0,2,49303,7,4,11,852168
3,0,2,49303,7,4,12,860087
3,0,2,49303,7,4,13,638238
3,0,2,49303,7,4,14,923212
3,0,2,49303,7,4,15,93299
3,0,2,49303,7,4,16,928895
3,0,2,49303,7,4,17,899682
3,0,2,49303,7,4,18,326514
3,0,2,49303,7,4,19,334433
3,0,2,49303,7,4,20,818710
3,0,2,49303,7,4,21,407713
3,0,2,49303,7,4,22,415632
3,0,2,49303,7,4,23,423551
3,0,2,49303,7,4,24,850386
3,0,2,49303,7,4,25,858305
3,0,2,49303,7,4,26,656766
3,0,2,49303,7,4,27,874143
3,0,2,49303,7,4,28,91517
3,0,2,49303,7,4,29,413623
3,0,2,49303,7,4,30,421542
3,0,2,49303,7,4,31,905819
3,0,2,49303,7,4,32,275209
3,0,2,49303,7,4,33,26383
3,0,2,49303,7,4,34,929576
3,0,2,49303,7,4,35,518579
3,0,2,49303,7,4,36,50140
3,0,2,49303,7,4,37,476975
3,0,2,49303,7,4,38,647065
3,0,2,49303,7,4,39,654984
3,0,2,49303,8,0,0,500732
3,0,2,49303,8,0,1,718109
3,0,2,49303,8,0,2,97654
3,0,2,49303,8,0,3,581931
3,0,2,49303,8,0,4,904037
3,0,2,49303,8,0,5,749785
3,0,2,49303,8,0,6,24601
3,0,2,49303,8,0,7,927794
3,0,2,49303,8,0,8,506642
3,0,2,49303,8,0,9,514561
3,0,2,49303,8,0,10,532635
3,0,2,49303,8,0,11,273654
3,0,2,49303,8,0,12,757931
3,0,2,49303,8,0,13,441508
3,0,2,49303,8,0,14,449427
3,0,2,49303,8,0,15,95872
3,0,2,49303,8,0,16,684878
3,0,2,49303,8,0,17,588068
3,0,2,49303,8,0,18,700716
3,0,2,49303,8,0,19,441735
3,0,2,49303,8,0,20,392212
3,0,2,49303,8,0,21,667031
3,0,2,49303,8,0,22,408050
3,0,2,49303,8,0,23,845040
3,0,2,49303,8,0,24,528617
3,0,2,49303,8,0,25,698707
3,0,2,49303,8,0,26,544455
3,0,2,49303,8,0,27,86171
3,0,2,49303,8,0,28,198819
3,0,2,49303,8,0,29,730383
3,0,2,49303,8,0,30,214657
3,0,2,49303,8,0,31,222576
3,0,2,49303,8,0,32,21037
3,0,2,49303,8,0,33,238414
3,0,2,49303,8,0,34,246333
3,0,2,49303,8,0,35,254252
3,0,2,49303,8,0,36,471629
3,0,2,49303,8,0,37,955906
3,0,2,49303,8,0,38,173280
3,0,2,49303,8,0,39,285928
3,0,2,49303,8,1,0,189118
3,0,2,49303,8,1,1,197037
3,0,2,49303,8,1,2,309685
3,0,2,49303,8,1,3,212875
3,0,2,49303,8,1,4,220794
3,0,2,49303,8,1,5,228713
3,0,2,49303,8,1,6,341361
3,0,2,49303,8,1,7,244551
3,0,2,49303,8,1,8,938286
3,0,2,49303,8,1,9,260389
3,0,2,49303,8,1,10,268308
3,0,2,49303,8,1,11,171498
3,0,2,49303,8,1,12,388875
3,0,2,49303,8,1,13,815710
3,0,2,49303,8,1,14,404713
3,0,2,49303,8,1,15,831548
3,0,2,49303,8,1,16,839467
3,0,2,49303,8,1,17,952115
3,0,2,49303,8,1,18,960034
3,0,2,49303,8,1,19,72679
3,0,2,49303,8,1,20,661685
3,0,2,49303,8,1,21,554720
3,0,2,49303,8,1,22,886981
3,0,2,49303,8,1,23,999629
3,0,2,49303,8,1,24,483903
3,0,2,49303,8,1,25,15464
3,0,2,49303,8,1,26,232841
3,0,2,49303,8,1,27,612389
3,0,2,49303,8,1,28,39221
3,0,2,49303,8,1,29,256598
3,0,2,49303,8,1,30,683433
3,0,2,49303,8,1,31,728484
3,0,2,49303,8,1,32,280355
3,0,2,49303,8,1,33,916648
3,0,2,49303,8,1,34,924567
3,0,2,49303,8,1,35,723028
3,0,2,49303,8,1,36,301876
3,0,2,49303,8,1,37,377392
3,0,2,49303,8,1,38,385311
3,0,2,49303,8,1,39,754704
3,0,2,49303,8,2,0,972081
3,0,2,49303,8,2,1,723255
3,0,2,49303,8,2,2,731174
3,0,2,49303,8,2,3,424906
3,0,2,49303,8,2,4,61196
3,0,2,49303,8,2,5,440744
3,0,2,49303,8,2,6,448663
3,0,2,49303,8,2,7,666040
3,0,2,49303,8,2,8,140159
3,0,2,49303,8,2,9,519707
3,0,2,49303,8,2,10,480339
3,0,2,49303,8,2,11,430816
3,0,2,49303,8,2,12,67106
3,0,2,49303,8,2,13,713554
3,0,2,49303,8,2,14,82944
3,0,2,49303,8,2,15,519934
3,0,2,49303,8,2,16,527853
3,0,2,49303,8,2,17,849959
3,0,2,49303,8,2,18,543691
3,0,2,49303,8,2,19,494168
3,0,2,49303,8,2,20,454800
3,0,2,49303,8,2,21,148532
3,0,2,49303,8,2,22,355754
3,0,2,49303,8,2,23,525844
3,0,2,49303,8,2,24,905392
3,0,2,49303,8,2,25,913311
3,0,2,49303,8,2,26,502314
3,0,2,49303,8,2,27,510233
3,0,2,49303,8,2,28,565439
3,0,2,49303,8,2,29,630800
3,0,2,49303,8,2,30,533990
3,0,2,49303,8,2,31,751367
3,0,2,49303,8,2,32,864015
3,0,2,49303,8,2,33,662476
3,0,2,49303,8,2,34,717682
3,0,2,49303,8,2,35,887772
3,0,2,49303,8,2,36,581504
3,0,2,49303,8,2,37,589423
3,0,2,49303,8,2,38,597342
3,0,2,49303,8,2,39,605261
3,0,2,49303,8,3,0,613180
3,0,2,49303,8,3,1,306912
3,0,2,49303,8,3,2,629018
3,0,2,49303,8,3,3,427479
3,0,2,49303,8,3,4,330669
3,0,2,49303,8,3,5,338588
3,0,2,49303,8,3,6,346507
3,0,2,49303,8,3,7,668613
3,0,2,49303,8,3,8,990719
3,0,2,49303,8,3,9,103364
3,0,2,49303,8,3,10,6554
3,0,2,49303,8,3,11,223931
3,0,2,49303,8,3,12,708208
3,0,2,49303,8,3,13,506669
3,0,2,49303,8,3,14,724046
3,0,2,49303,8,3,15,731965
3,0,2,49303,8,3,16,425697
3,0,2,49303,8,3,17,61987
3,0,2,49303,8,3,18,441535
3,0,2,49303,8,3,19,449454
3,0,2,49303,8,3,20,562102
3,0,2,49303,8,3,21,779479
3,0,2,49303,8,3,22,101582
3,0,2,49303,8,3,23,214230
3,0,2,49303,8,3,24,803236
3,0,2,49303,8,3,25,811155
3,0,2,49303,8,3,26,923803
3,0,2,49303,8,3,27,245906
3,0,2,49303,8,3,28,834912
3,0,2,49303,8,3,29,842831
3,0,2,49303,8,3,30,60205
3,0,2,49303,8,3,31,963398
3,0,2,49303,8,3,32,866588
3,0,2,49303,8,3,33,665049
3,0,2,49303,8,3,34,34439
3,0,2,49303,8,3,35,995074
3,0,2,49303,8,3,36,2990
3,0,2,49303,8,3,37,115638
3,0,2,49303,8,3,38,437744
3,0,2,49303,8,3,39,712563
3,0,2,49303,8,4,0,244124
3,0,2,49303,8,4,1,461501
3,0,2,49303,8,4,2,259962
3,0,2,49303,8,4,3,163152
3,0,2,49303,8,4,4,904174
3,0,2,49303,8,4,5,493177
3,0,2,49303,8,4,6,815283
3,0,2,49303,8,4,7,775915
3,0,2,49303,8,4,8,307476
3,0,2,49303,8,4,9,315395
3,0,2,49303,8,4,10,218585
3,0,2,49303,8,4,11,854878
3,0,2,49303,8,4,12,815510
3,0,2,49303,8,4,13,137613
3,0,2,49303,8,4,14,182664
3,0,2,49303,8,4,15,677096
3,0,2,49303,8,4,16,894473
3,0,2,49303,8,4,17,750376
3,0,2,49303,8,4,18,910311
3,0,2,49303,8,4,19,766214
3,0,2,49303,8,4,20,774133
3,0,2,49303,8,4,21,782052
3,0,2,49303,8,4,22,941987
3,0,2,49303,8,4,23,797890
3,0,2,49303,8,4,24,805809
3,0,2,49303,8,4,25,813728
3,0,2,49303,8,4,26,345289
3,0,2,49303,8,4,27,829566
3,0,2,49303,8,4,28,361127
3,0,2,49303,8,4,29,369046
3,0,2,49303,8,4,30,691152
3,0,2,49303,8,4,31,384884
3,0,2,49303,8,4,32,869161
3,0,2,49303,8,4,33,400722
3,0,2,49303,8,4,34,131586
3,0,2,49303,8,4,35,997647
3,0,2,49303,8,4,36,424479
3,0,2,49303,8,4,37,908756
3,0,2,49303,8,4,38,21401
3,0,2,49303,8,4,39,495523
3,0,3,49304,0,0,0,456155
3,0,3,49304,0,0,1,254616
3,0,3,49304,0,0,2,681451
3,0,3,49304,0,0,3,270454
3,0,3,49304,0,0,4,278373
3,0,3,49304,0,0,5,181563
3,0,3,49304,0,0,6,294211
3,0,3,49304,0,0,7,616317
3,0,3,49304,0,0,8,205320
3,0,3,49304,0,0,9,632155
3,0,3,49304,0,0,10,325887
3,0,3,49304,0,0,11,647993
3,0,3,49304,0,0,12,236996
3,0,3,49304,0,0,13,349644
3,0,3,49304,0,0,14,357563
3,0,3,49304,0,0,15,365482
3,0,3,49304,0,0,16,582859
3,0,3,49304,0,0,17,381320
3,0,3,49304,0,0,18,598697
3,0,3,49304,0,0,19,292429
3,0,3,49304,0,0,20,90890
3,0,3,49304,0,0,21,622454
3,0,3,49304,0,0,22,420915
3,0,3,49304,0,0,23,533563
3,0,3,49304,0,0,24,646211
3,0,3,49304,0,0,25,444672
3,0,3,49304,0,0,26,452591
3,0,3,49304,0,0,27,460510
3,0,3,49304,0,0,28,468429
3,0,3,49304,0,0,29,476348
3,0,3,49304,0,0,30,484267
3,0,3,49304,0,0,31,492186
3,0,3,49304,0,0,32,500105
3,0,3,49304,0,0,33,822211
3,0,3,49304,0,0,34,620672
3,0,3,49304,0,0,35,523862
3,0,3,49304,0,0,36,531781
3,0,3,49304,0,0,37,63342
3,0,3,49304,0,0,38,652348
3,0,3,49304,0,0,39,555538
3,0,3,49304,0,1,0,772915
3,0,3,49304,0,1,1,885563
3,0,3,49304,0,1,2,579295
3,0,3,49304,0,1,3,901401
3,0,3,49304,0,1,4,909320
3,0,3,49304,0,1,5,603052
3,0,3,49304,0,1,6,29884
3,0,3,49304,0,1,7,37803
3,0,3,49304,0,1,8,836267
3,0,3,49304,0,1,9,320541
3,0,3,49304,0,1,10,642647
3,0,3,49304,0,1,11,964753
3,0,3,49304,0,1,12,286856
3,0,3,49304,0,1,13,980591
3,0,3,49304,0,1,14,512152
3,0,3,49304,0,1,15,310613
3,0,3,49304,0,1,16,318532
3,0,3,49304,0,1,17,12264
3,0,3,49304,0,1,18,20183
3,0,3,49304,0,1,19,713918
3,0,3,49304,0,1,20,36021
3,0,3,49304,0,1,21,510143
3,0,3,49304,0,1,22,51859
3,0,3,49304,0,1,23,59778
3,0,3,49304,0,1,24,533900
3,0,3,49304,0,1,25,285074
3,0,3,49304,0,1,26,769351
3,0,3,49304,0,1,27,196183
3,0,3,49304,0,1,28,41931
3,0,3,49304,0,1,29,573495
3,0,3,49304,0,1,30,790872
3,0,3,49304,0,1,31,808946
3,0,3,49304,0,1,32,225623
3,0,3,49304,0,1,33,757187
3,0,3,49304,0,1,34,32003
3,0,3,49304,0,1,35,516280
3,0,3,49304,0,1,36,267454
3,0,3,49304,0,1,37,65915
3,0,3,49304,0,1,38,283292
3,0,3,49304,0,1,39,186482
3,0,3,49304,0,2,0,194401
3,0,3,49304,0,2,1,307049
3,0,3,49304,0,2,2,48068
3,0,3,49304,0,2,3,322887
3,0,3,49304,0,2,4,540264
3,0,3,49304,0,2,5,233996
3,0,3,49304,0,2,6,346644
3,0,3,49304,0,2,7,249834
3,0,3,49304,0,2,8,362482
3,0,3,49304,0,2,9,579859
3,0,3,49304,0,2,10,273591
3,0,3,49304,0,2,11,386239
3,0,3,49304,0,2,12,603616
3,0,3,49304,0,2,13,135177
3,0,3,49304,0,2,14,409996
3,0,3,49304,0,2,15,417915
3,0,3,49304,0,2,16,425834
3,0,3,49304,0,2,17,957398
3,0,3,49304,0,2,18,127485
3,0,3,49304,0,2,19,77962
3,0,3,49304,0,2,20,457510
3,0,3,49304,0,2,21,465429
3,0,3,49304,0,2,22,473348
3,0,3,49304,0,2,23,633283
3,0,3,49304,0,2,24,489186
3,0,3,49304,0,2,25,20747
3,0,3,49304,0,2,26,505024
3,0,3,49304,0,2,27,931859
3,0,3,49304,0,2,28,939778
3,0,3,49304,0,2,29,528781
3,0,3,49304,0,2,30,222513
3,0,3,49304,0,2,31,963535
3,0,3,49304,0,2,32,552538
3,0,3,49304,0,2,33,560457
3,0,3,49304,0,2,34,568376
3,0,3,49304,0,2,35,843195
3,0,3,49304,0,2,36,165298
3,0,3,49304,0,2,37,592133
3,0,3,49304,0,2,38,600052
3,0,3,49304,0,2,39,189055
3,0,3,49304,0,3,0,34803
3,0,3,49304,0,3,1,356909
3,0,3,49304,0,3,2,260099
3,0,3,49304,0,3,3,639647
3,0,3,49304,0,3,4,694853
3,0,3,49304,0,3,5,54088
3,0,3,49304,0,3,6,663404
3,0,3,49304,0,3,7,90236
3,0,3,49304,0,3,8,229861
3,0,3,49304,0,3,9,943906
3,0,3,49304,0,3,10,380893
3,0,3,49304,0,3,11,598270
3,0,3,49304,0,3,12,234560
3,0,3,49304,0,3,13,242479
3,0,3,49304,0,3,14,726756
3,0,3,49304,0,3,15,734675
3,0,3,49304,0,3,16,742594
3,0,3,49304,0,3,17,750513
3,0,3,49304,0,3,18,863161
3,0,3,49304,0,3,19,766351
3,0,3,49304,0,3,20,193183
3,0,3,49304,0,3,21,782189
3,0,3,49304,0,3,22,523208
3,0,3,49304,0,3,23,845314
3,0,3,49304,0,3,24,62688
3,0,3,49304,0,3,25,698981
3,0,3,49304,0,3,26,88681
3,0,3,49304,0,3,27,353345
3,0,3,49304,0,3,28,151806
3,0,3,49304,0,3,29,578641
3,0,3,49304,0,3,30,214931
3,0,3,49304,0,3,31,756650
3,0,3,49304,0,3,32,764569
3,0,3,49304,0,3,33,238688
3,0,3,49304,0,3,34,141878
3,0,3,49304,0,3,35,893055
3,0,3,49304,0,3,36,796245
3,0,3,49304,0,3,37,689280
3,0,3,49304,0,3,38,964099
3,0,3,49304,0,3,39,705118
3,0,3,49304,0,4,0,979937
3,0,3,49304,0,4,1,987856
3,0,3,49304,0,4,2,309959
3,0,3,49304,0,4,3,736794
3,0,3,49304,0,4,4,802155
3,0,3,49304,0,4,5,810074
3,0,3,49304,0,4,6,341635
3,0,3,49304,0,4,7,883354
3,0,3,49304,0,4,8,43286
3,0,3,49304,0,4,9,899192
3,0,3,49304,0,4,10,11837
3,0,3,49304,0,4,11,381230
3,0,3,49304,0,4,12,656049
3,0,3,49304,0,4,13,873426
3,0,3,49304,0,4,14,861035
3,0,3,49304,0,4,15,632519
3,0,3,49304,0,4,16,897183
3,0,3,49304,0,4,17,324015
3,0,3,49304,0,4,18,703563
3,0,3,49304,0,4,19,664195
3,0,3,49304,0,4,20,928859
3,0,3,49304,0,4,21,355691
3,0,3,49304,0,4,22,363610
3,0,3,49304,0,4,23,952616
3,0,3,49304,0,4,24,808519
3,0,3,49304,0,4,25,549538
3,0,3,49304,0,4,26,929086
3,0,3,49304,0,4,27,937005
3,0,3,49304,0,4,28,944924
3,0,3,49304,0,4,29,952843
3,0,3,49304,0,4,30,426962
3,0,3,49304,0,4,31,434881
3,0,3,49304,0,4,32,186055
3,0,3,49304,0,4,33,612890
3,0,3,49304,0,4,34,458638
3,0,3,49304,0,4,35,628728
3,0,3,49304,0,4,36,8273
3,0,3,49304,0,4,37,644566
3,0,3,49304,0,4,38,500469
3,0,3,49304,0,4,39,927304
3,0,3,49304,1,0,0,144678
3,0,3,49304,1,0,1,362055
3,0,3,49304,1,0,2,788890
3,0,3,49304,1,0,3,901538
3,0,3,49304,1,0,4,909457
3,0,3,49304,1,0,5,870089
3,0,3,49304,1,0,6,878008
3,0,3,49304,1,0,7,885927
3,0,3,49304,1,0,8,893846
3,0,3,49304,1,0,9,148352
3,0,3,49304,1,0,10,223868
3,0,3,49304,1,0,11,231787
3,0,3,49304,1,0,12,239706
3,0,3,49304,1,0,13,247625
3,0,3,49304,1,0,14,836631
3,0,3,49304,1,0,15,949279
3,0,3,49304,1,0,16,957198
3,0,3,49304,1,0,17,698217
3,0,3,49304,1,0,18,868307
3,0,3,49304,1,0,19,295139
3,0,3,49304,1,0,20,198329
3,0,3,49304,1,0,21,996793
3,0,3,49304,1,0,22,832386
3,0,3,49304,1,0,23,850460
3,0,3,49304,1,0,24,858379
3,0,3,49304,1,0,25,971027
3,0,3,49304,1,0,26,36385
3,0,3,49304,1,0,27,44304
3,0,3,49304,1,0,28,194084
3,0,3,49304,1,0,29,840532
3,0,3,49304,1,0,30,848451
3,0,3,49304,1,0,31,18538
3,0,3,49304,1,0,32,398086
3,0,3,49304,1,0,33,34376
3,0,3,49304,1,0,34,42295
3,0,3,49304,1,0,35,154943
3,0,3,49304,1,0,36,895965
3,0,3,49304,1,0,37,170781
3,0,3,49304,1,0,38,959090
3,0,3,49304,1,0,39,396077
3,0,3,49304,1,1,0,985083
3,0,3,49304,1,1,1,993002
3,0,3,49304,1,1,2,477276
3,0,3,49304,1,1,3,485195
3,0,3,49304,1,1,4,6601
3,0,3,49304,1,1,5,396304
3,0,3,49304,1,1,6,880581
3,0,3,49304,1,1,7,249971
3,0,3,49304,1,1,8,420061
3,0,3,49304,1,1,9,161080
3,0,3,49304,1,1,10,168999
3,0,3,49304,1,1,11,443818
3,0,3,49304,1,1,12,22666
3,0,3,49304,1,1,13,936014
3,0,3,49304,1,1,14,38504
3,0,3,49304,1,1,15,475494
3,0,3,49304,1,1,16,216513
3,0,3,49304,1,1,17,528464
3,0,3,49304,1,1,18,232351
3,0,3,49304,1,1,19,554457
3,0,3,49304,1,1,20,248189
3,0,3,49304,1,1,21,617582
3,0,3,49304,1,1,22,997130
3,0,3,49304,1,1,23,167217
3,0,3,49304,1,1,24,860952
3,0,3,49304,1,1,25,868871
3,0,3,49304,1,1,26,981519
3,0,3,49304,1,1,27,198893
3,0,3,49304,1,1,28,625728
3,0,3,49304,1,1,29,900547
3,0,3,49304,1,1,30,908466
3,0,3,49304,1,1,31,440027
3,0,3,49304,1,1,32,741823
3,0,3,49304,1,1,33,188965
3,0,3,49304,1,1,34,673242
3,0,3,49304,1,1,35,948061
3,0,3,49304,1,1,36,317451
3,0,3,49304,1,1,37,754441
3,0,3,49304,1,1,38,495460
3,0,3,49304,1,1,39,712837
3,0,3,49304,1,2,0,511298
3,0,3,49304,1,2,1,786117
3,0,3,49304,1,2,2,689307
3,0,3,49304,1,2,3,535055
3,0,3,49304,1,2,4,705145
3,0,3,49304,1,2,5,655622
3,0,3,49304,1,2,6,349354
3,0,3,49304,1,2,7,671460
3,0,3,49304,1,2,8,574650
3,0,3,49304,1,2,9,1482
3,0,3,49304,1,2,10,381030
3,0,3,49304,1,2,11,388949
3,0,3,49304,1,2,12,768497
3,0,3,49304,1,2,13,614245
3,0,3,49304,1,2,14,203248
3,0,3,49304,1,2,15,734812
3,0,3,49304,1,2,16,428544
3,0,3,49304,1,2,17,588479
3,0,3,49304,1,2,18,816011
3,0,3,49304,1,2,19,661759
3,0,3,49304,1,2,20,727120
3,0,3,49304,1,2,21,839768
3,0,3,49304,1,2,22,952416
3,0,3,49304,1,2,23,960335
3,0,3,49304,1,2,24,491896
3,0,3,49304,1,2,25,290357
3,0,3,49304,1,2,26,507734
3,0,3,49304,1,2,27,515653
3,0,3,49304,1,2,28,999930
3,0,3,49304,1,2,29,903120
3,0,3,49304,1,2,30,272510
3,0,3,49304,1,2,31,547329
3,0,3,49304,1,2,32,555248
3,0,3,49304,1,2,33,934796
3,0,3,49304,1,2,34,780544
3,0,3,49304,1,2,35,997921
3,0,3,49304,1,2,36,958553
3,0,3,49304,1,2,37,317788
3,0,3,49304,1,2,38,707491
3,0,3,49304,1,2,39,982310
3,0,3,49304,1,3,0,618600
3,0,3,49304,1,3,1,626519
3,0,3,49304,1,3,2,472267
3,0,3,49304,1,3,3,909257
3,0,3,49304,1,3,4,21902
3,0,3,49304,1,3,5,658195
3,0,3,49304,1,3,6,351927
3,0,3,49304,1,3,7,674033
3,0,3,49304,1,3,8,404897
3,0,3,49304,1,3,9,527700
3,0,3,49304,1,3,10,697790
3,0,3,49304,1,3,11,705709
3,0,3,49304,1,3,12,85254
3,0,3,49304,1,3,13,721547
3,0,3,49304,1,3,14,729466
3,0,3,49304,1,3,15,737385
3,0,3,49304,1,3,16,745304
3,0,3,49304,1,3,17,753223
3,0,3,49304,1,3,18,446955
3,0,3,49304,1,3,19,454874
3,0,3,49304,1,3,20,462793
3,0,3,49304,1,3,21,365983
3,0,3,49304,1,3,22,478631
3,0,3,49304,1,3,23,381821
3,0,3,49304,1,3,24,180282
3,0,3,49304,1,3,25,502388
3,0,3,49304,1,3,26,719765
3,0,3,49304,1,3,27,518226
3,0,3,49304,1,3,28,735603
3,0,3,49304,1,3,29,219877
3,0,3,49304,1,3,30,123067
3,0,3,49304,1,3,31,759360
3,0,3,49304,1,3,32,557821
3,0,3,49304,1,3,33,146824
3,0,3,49304,1,3,34,735830
3,0,3,49304,1,3,35,267391
3,0,3,49304,1,3,36,798955
3,0,3,49304,1,3,37,283229
3,0,3,49304,1,3,38,186419
3,0,3,49304,1,3,39,136896
3,0,3,49304,1,4,0,239389
3,0,3,49304,1,4,1,838550
3,0,3,49304,1,4,2,322824
3,0,3,49304,1,4,3,226014
3,0,3,49304,1,4,4,700136
3,0,3,49304,1,4,5,346581
3,0,3,49304,1,4,6,249771
3,0,3,49304,1,4,7,257690
3,0,3,49304,1,4,8,370338
3,0,3,49304,1,4,9,64070
3,0,3,49304,1,4,10,386176
3,0,3,49304,1,4,11,870453
3,0,3,49304,1,4,12,716201
3,0,3,49304,1,4,13,409933
3,0,3,49304,1,4,14,313123
3,0,3,49304,1,4,15,425771
3,0,3,49304,1,4,16,433690
3,0,3,49304,1,4,17,441609
3,0,3,49304,1,4,18,763715
3,0,3,49304,1,4,19,457447
3,0,3,49304,1,4,20,779553
3,0,3,49304,1,4,21,473285
3,0,3,49304,1,4,22,690662
3,0,3,49304,1,4,23,908039
3,0,3,49304,1,4,24,20684
3,0,3,49304,1,4,25,971164
3,0,3,49304,1,4,26,827067
3,0,3,49304,1,4,27,520799
3,0,3,49304,1,4,28,423989
3,0,3,49304,1,4,29,259582
3,0,3,49304,1,4,30,544556
3,0,3,49304,1,4,31,552475
3,0,3,49304,1,4,32,560394
3,0,3,49304,1,4,33,358855
3,0,3,49304,1,4,34,471503
3,0,3,49304,1,4,35,584151
3,0,3,49304,1,4,36,592070
3,0,3,49304,1,4,37,914176
3,0,3,49304,1,4,38,922095
3,0,3,49304,1,4,39,615827
3,0,3,49304,2,0,0,937933
3,0,3,49304,2,0,1,249881
3,0,3,49304,2,0,2,267955
3,0,3,49304,2,0,3,647503
3,0,3,49304,2,0,4,655422
3,0,3,49304,2,0,5,291712
3,0,3,49304,2,0,6,90173
3,0,3,49304,2,0,7,679179
3,0,3,49304,2,0,8,1282
3,0,3,49304,2,0,9,113930
3,0,3,49304,2,0,10,17120
3,0,3,49304,2,0,11,25039
3,0,3,49304,2,0,12,793038
3,0,3,49304,2,0,13,878709
