cand	leg	trial_idx	seq	disp	install	detail
T3	leg4_withhold	32	32	WITH	0	gate-prog-pred
T3	leg4_withhold	33	33	WITH	0	gate-prog-pred
T3	leg4_withhold	34	34	WITH	0	gate-prog-pred
T3	leg4_withhold	35	35	WITH	0	gate-prog-pred
T3	leg4_withhold	36	36	WITH	0	gate-prog-pred
T3	leg4_withhold	37	37	WITH	0	gate-prog-pred
T3	leg4_withhold	38	38	WITH	0	gate-prog-pred
T3	leg4_withhold	39	39	WITH	0	gate-prog-pred
T3	leg4_withhold	40	40	WITH	0	gate-prog-pred
T3	leg4_withhold	41	41	WITH	0	gate-prog-pred
T3	leg4_withhold	42	42	WITH	0	gate-prog-pred
T3	leg4_withhold	43	43	WITH	0	gate-prog-pred
T3	leg4_withhold	44	44	WITH	0	gate-prog-pred
T3	leg4_withhold	45	45	WITH	0	gate-prog-pred
T3	leg4_withhold	46	46	WITH	0	gate-prog-pred
T3	leg4_withhold	47	47	WITH	0	gate-prog-pred
T3	leg4_withhold	48	48	WITH	0	gate-prog-pred
T3	leg4_withhold	49	49	WITH	0	gate-prog-pred
T3	leg4_withhold	50	50	WITH	0	gate-prog-pred
T3	leg4_withhold	51	51	WITH	0	gate-prog-pred
T3	leg4_withhold	52	52	WITH	0	gate-prog-pred
T3	leg4_withhold	53	53	WITH	0	gate-prog-pred
T3	leg4_withhold	54	54	WITH	0	gate-prog-pred
T3	leg4_withhold	55	55	WITH	0	gate-prog-pred
T3	leg4_withhold	56	56	WITH	0	gate-prog-pred
T3	leg4_withhold	57	57	WITH	0	gate-prog-pred
T3	leg4_withhold	58	58	WITH	0	gate-prog-pred
T3	leg4_withhold	59	59	WITH	0	gate-prog-pred
T3	leg4_withhold	60	60	WITH	0	gate-prog-pred
T3	leg4_withhold	61	61	WITH	0	gate-prog-pred
T3	leg4_withhold	62	62	WITH	0	gate-prog-pred
T3	leg4_withhold	63	63	WITH	0	gate-prog-pred
T3	leg4_withhold	64	64	WITH	0	gate-prog-pred
T3	leg4_withhold	65	65	WITH	0	gate-prog-pred
T3	leg4_withhold	66	66	WITH	0	gate-prog-pred
T3	leg4_withhold	67	67	WITH	0	gate-prog-pred
T3	leg4_withhold	68	68	WITH	0	gate-prog-pred
T3	leg4_withhold	69	69	WITH	0	gate-prog-pred
T3	leg4_withhold	70	70	WITH	0	gate-prog-pred
T3	leg4_withhold	71	71	WITH	0	gate-prog-pred
T3	leg4_withhold	72	72	WITH	0	gate-prog-pred
T3	leg4_withhold	73	73	WITH	0	gate-prog-pred
T3	leg4_withhold	74	74	WITH	0	gate-prog-pred
T3	leg4_withhold	75	75	WITH	0	gate-prog-pred
T3	leg4_withhold	76	76	WITH	0	gate-prog-pred
T3	leg4_withhold	77	77	WITH	0	gate-prog-pred
T3	leg4_withhold	78	78	WITH	0	gate-prog-pred
T3	leg4_withhold	79	79	WITH	0	gate-prog-pred
T3	leg4_withhold	80	80	WITH	0	gate-prog-pred
T3	leg4_withhold	81	81	WITH	0	gate-prog-pred
T3	leg4_withhold	82	82	WITH	0	gate-prog-pred
T3	leg4_withhold	83	83	WITH	0	gate-prog-pred
T3	leg4_withhold	84	84	WITH	0	gate-prog-pred
T3	leg4_withhold	85	85	WITH	0	gate-prog-pred
T3	leg4_withhold	86	86	WITH	0	gate-prog-pred
T3	leg4_withhold	87	87	WITH	0	gate-prog-pred
T3	leg4_withhold	88	88	WITH	0	gate-prog-pred
T3	leg4_withhold	89	89	WITH	0	gate-prog-pred
T3	leg4_withhold	90	90	WITH	0	gate-prog-pred
T3	leg4_withhold	91	91	WITH	0	gate-prog-pred
T3	leg4_withhold	92	92	WITH	0	gate-prog-pred
T3	leg4_withhold	93	93	WITH	0	gate-prog-pred
T3	leg4_withhold	94	94	WITH	0	gate-prog-pred
T3	leg4_withhold	95	95	WITH	0	gate-prog-pred
T3	leg4_withhold	96	96	WITH	0	gate-prog-pred
T3	leg4_withhold	97	97	WITH	0	gate-prog-pred
T3	leg4_withhold	98	98	WITH	0	gate-prog-pred
T3	leg4_withhold	99	99	WITH	0	gate-prog-pred
T3	leg4_withhold	100	100	WITH	0	gate-prog-pred
T3	leg4_withhold	101	101	WITH	0	gate-prog-pred
T3	leg4_withhold	102	102	WITH	0	gate-prog-pred
T3	leg4_withhold	103	103	WITH	0	gate-prog-pred
T3	leg4_withhold	104	104	WITH	0	gate-prog-pred
T3	leg4_withhold	105	105	WITH	0	gate-prog-pred
T3	leg4_withhold	106	106	WITH	0	gate-prog-pred
T3	leg4_withhold	107	107	WITH	0	gate-prog-pred
T3	leg4_withhold	108	108	WITH	0	gate-prog-pred
T3	leg4_withhold	109	109	WITH	0	gate-prog-pred
T3	leg4_withhold	110	110	WITH	0	gate-prog-pred
T3	leg4_withhold	111	111	WITH	0	gate-prog-pred
T3	leg4_withhold	112	112	WITH	0	gate-prog-pred
T3	leg4_withhold	113	113	WITH	0	gate-prog-pred
T3	leg4_withhold	114	114	WITH	0	gate-prog-pred
T3	leg4_withhold	115	115	WITH	0	gate-prog-pred
T3	leg4_withhold	116	116	WITH	0	gate-prog-pred
T3	leg4_withhold	117	117	WITH	0	gate-prog-pred
T3	leg4_withhold	118	118	WITH	0	gate-prog-pred
T3	leg4_withhold	119	119	WITH	0	gate-prog-pred
T3	leg4_withhold	120	120	WITH	0	gate-prog-pred
T3	leg4_withhold	121	121	WITH	0	gate-prog-pred
T3	leg4_withhold	122	122	WITH	0	gate-prog-pred
T3	leg4_withhold	123	123	WITH	0	gate-prog-pred
T3	leg4_withhold	124	124	WITH	0	gate-prog-pred
T3	leg4_withhold	125	125	WITH	0	gate-prog-pred
T3	leg4_withhold	126	126	WITH	0	gate-prog-pred
T3	leg4_withhold	127	127	WITH	0	gate-prog-pred
T3	leg4_withhold	128	128	WITH	0	gate-prog-pred
T3	leg4_withhold	129	129	WITH	0	gate-prog-pred
T3	leg4_withhold	130	130	WITH	0	gate-prog-pred
T3	leg4_withhold	131	131	WITH	0	gate-prog-pred
T3	leg4_withhold	132	132	WITH	0	gate-prog-pred
T3	leg4_withhold	133	133	WITH	0	gate-prog-pred
T3	leg4_withhold	134	134	WITH	0	gate-prog-pred
T3	leg4_withhold	135	135	WITH	0	gate-prog-pred
T3	leg4_withhold	136	136	WITH	0	gate-prog-pred
T3	leg4_withhold	137	137	WITH	0	gate-prog-pred
T3	leg4_withhold	138	138	WITH	0	gate-prog-pred
T3	leg4_withhold	139	139	WITH	0	gate-prog-pred
T3	leg4_withhold	140	140	WITH	0	gate-prog-pred
T3	leg4_withhold	141	141	WITH	0	gate-prog-pred
T3	leg4_withhold	142	142	WITH	0	gate-prog-pred
T3	leg4_withhold	143	143	WITH	0	gate-prog-pred
T3	leg4_withhold	144	144	WITH	0	gate-prog-pred
T3	leg4_withhold	145	145	WITH	0	gate-prog-pred
T3	leg4_withhold	146	146	WITH	0	gate-prog-pred
T3	leg4_withhold	147	147	WITH	0	gate-prog-pred
T3	leg4_withhold	148	148	WITH	0	gate-prog-pred
T3	leg4_withhold	149	149	WITH	0	gate-prog-pred
T3	leg4_withhold	150	150	WITH	0	gate-prog-pred
T3	leg4_withhold	151	151	WITH	0	gate-prog-pred
T3	leg4_withhold	152	152	WITH	0	gate-prog-pred
T3	leg4_withhold	153	153	WITH	0	gate-prog-pred
T3	leg4_withhold	154	154	WITH	0	gate-prog-pred
T3	leg4_withhold	155	155	WITH	0	gate-prog-pred
T3	leg4_withhold	156	156	WITH	0	gate-prog-pred
T3	leg4_withhold	157	157	WITH	0	gate-prog-pred
T3	leg4_withhold	158	158	WITH	0	gate-prog-pred
T3	leg4_withhold	159	159	WITH	0	gate-prog-pred
T3	leg4_withhold	160	160	WITH	0	gate-prog-pred
T3	leg4_withhold	161	161	WITH	0	gate-prog-pred
T3	leg4_withhold	162	162	WITH	0	gate-prog-pred
T3	leg4_withhold	163	163	WITH	0	gate-prog-pred
T3	leg4_withhold	164	164	WITH	0	gate-prog-pred
T3	leg4_withhold	165	165	WITH	0	gate-prog-pred
T3	leg4_withhold	166	166	WITH	0	gate-prog-pred
T3	leg4_withhold	167	167	WITH	0	gate-prog-pred
T3	leg4_withhold	168	168	WITH	0	gate-prog-pred
T3	leg4_withhold	169	169	WITH	0	gate-prog-pred
T3	leg4_withhold	170	170	WITH	0	gate-prog-pred
T3	leg4_withhold	171	171	WITH	0	gate-prog-pred
T3	leg4_withhold	172	172	WITH	0	gate-prog-pred
T3	leg4_withhold	173	173	WITH	0	gate-prog-pred
T3	leg4_withhold	174	174	WITH	0	gate-prog-pred
T3	leg4_withhold	175	175	WITH	0	gate-prog-pred
T3	leg4_withhold	176	176	WITH	0	gate-prog-pred
T3	leg4_withhold	177	177	WITH	0	gate-prog-pred
T3	leg4_withhold	178	178	WITH	0	gate-prog-pred
T3	leg4_withhold	179	179	WITH	0	gate-prog-pred
T3	leg4_withhold	180	180	WITH	0	gate-prog-pred
T3	leg4_withhold	181	181	WITH	0	gate-prog-pred
T3	leg4_withhold	182	182	WITH	0	gate-prog-pred
T3	leg4_withhold	183	183	WITH	0	gate-prog-pred
T3	leg4_withhold	184	184	WITH	0	gate-prog-pred
T3	leg4_withhold	185	185	WITH	0	gate-prog-pred
T3	leg4_withhold	186	186	WITH	0	gate-prog-pred
T3	leg4_withhold	187	187	WITH	0	gate-prog-pred
T3	leg4_withhold	188	188	WITH	0	gate-prog-pred
T3	leg4_withhold	189	189	WITH	0	gate-prog-pred
T3	leg4_withhold	190	190	WITH	0	gate-prog-pred
T3	leg4_withhold	191	191	WITH	0	gate-prog-pred
T3	leg4_withhold	192	192	WITH	0	gate-prog-pred
T3	leg4_withhold	193	193	WITH	0	gate-prog-pred
T3	leg4_withhold	194	194	WITH	0	gate-prog-pred
T3	leg4_withhold	195	195	WITH	0	gate-prog-pred
T3	leg4_withhold	196	196	WITH	0	gate-prog-pred
T3	leg4_withhold	197	197	WITH	0	gate-prog-pred
T3	leg4_withhold	198	198	WITH	0	gate-prog-pred
T3	leg4_withhold	199	199	WITH	0	gate-prog-pred
T3	leg4_withhold	200	200	WITH	0	gate-prog-pred
T3	leg4_withhold	201	201	WITH	0	gate-prog-pred
T3	leg4_withhold	202	202	WITH	0	gate-prog-pred
T3	leg4_withhold	203	203	WITH	0	gate-prog-pred
T3	leg4_withhold	204	204	WITH	0	gate-prog-pred
T3	leg4_withhold	205	205	WITH	0	gate-prog-pred
T3	leg4_withhold	206	206	WITH	0	gate-prog-pred
T3	leg4_withhold	207	207	WITH	0	gate-prog-pred
T3	leg4_withhold	208	208	WITH	0	gate-prog-pred
T3	leg4_withhold	209	209	WITH	0	gate-prog-pred
T3	leg4_withhold	210	210	WITH	0	gate-prog-pred
T3	leg4_withhold	211	211	WITH	0	gate-prog-pred
T3	leg4_withhold	212	212	WITH	0	gate-prog-pred
T3	leg4_withhold	213	213	WITH	0	gate-prog-pred
T3	leg4_withhold	214	214	WITH	0	gate-prog-pred
T3	leg4_withhold	215	215	WITH	0	gate-prog-pred
T3	leg4_withhold	216	216	WITH	0	gate-prog-pred
T3	leg4_withhold	217	217	WITH	0	gate-prog-pred
T3	leg4_withhold	218	218	WITH	0	gate-prog-pred
T3	leg4_withhold	219	219	WITH	0	gate-prog-pred
T3	leg4_withhold	220	220	WITH	0	gate-prog-pred
T3	leg4_withhold	221	221	WITH	0	gate-prog-pred
T3	leg4_withhold	222	222	WITH	0	gate-prog-pred
T3	leg4_withhold	223	223	WITH	0	gate-prog-pred
T3	leg4_withhold	224	224	WITH	0	gate-prog-pred
T3	leg4_withhold	225	225	WITH	0	gate-prog-pred
T3	leg4_withhold	226	226	WITH	0	gate-prog-pred
T3	leg4_withhold	227	227	WITH	0	gate-prog-pred
T3	leg4_withhold	228	228	WITH	0	gate-prog-pred
T3	leg4_withhold	229	229	WITH	0	gate-prog-pred
T3	leg4_withhold	230	230	WITH	0	gate-prog-pred
T3	leg4_withhold	231	231	WITH	0	gate-prog-pred
T3	leg4_withhold	232	232	WITH	0	gate-prog-pred
T3	leg4_withhold	233	233	WITH	0	gate-prog-pred
T3	leg4_withhold	234	234	WITH	0	gate-prog-pred
T3	leg4_withhold	235	235	WITH	0	gate-prog-pred
T3	leg4_withhold	236	236	WITH	0	gate-prog-pred
T3	leg4_withhold	237	237	WITH	0	gate-prog-pred
T3	leg4_withhold	238	238	WITH	0	gate-prog-pred
T3	leg4_withhold	239	239	WITH	0	gate-prog-pred
T3	leg4_withhold	240	240	WITH	0	gate-prog-pred
T3	leg4_withhold	241	241	WITH	0	gate-prog-pred
T3	leg4_withhold	242	242	WITH	0	gate-prog-pred
T3	leg4_withhold	243	243	WITH	0	gate-prog-pred
T3	leg4_withhold	244	244	WITH	0	gate-prog-pred
T3	leg4_withhold	245	245	WITH	0	gate-prog-pred
T3	leg4_withhold	246	246	WITH	0	gate-prog-pred
T3	leg4_withhold	247	247	WITH	0	gate-prog-pred
T3	leg4_withhold	248	248	WITH	0	gate-prog-pred
T3	leg4_withhold	249	249	WITH	0	gate-prog-pred
T3	leg4_withhold	250	250	WITH	0	gate-prog-pred
T3	leg4_withhold	251	251	WITH	0	gate-prog-pred
T3	leg4_withhold	252	252	WITH	0	gate-prog-pred
T3	leg4_withhold	253	253	WITH	0	gate-prog-pred
T3	leg4_withhold	254	254	WITH	0	gate-prog-pred
T3	leg4_withhold	255	255	WITH	0	gate-prog-pred
T3	leg4_withhold	256	256	WITH	0	gate-prog-pred
T3	leg4_withhold	257	257	WITH	0	gate-prog-pred
T3	leg4_withhold	258	258	WITH	0	gate-prog-pred
T3	leg4_withhold	259	259	WITH	0	gate-prog-pred
T3	leg4_withhold	260	260	WITH	0	gate-prog-pred
T3	leg4_withhold	261	261	WITH	0	gate-prog-pred
T3	leg4_withhold	262	262	WITH	0	gate-prog-pred
T3	leg4_withhold	263	263	WITH	0	gate-prog-pred
T3	leg4_withhold	264	264	WITH	0	gate-prog-pred
T3	leg4_withhold	265	265	WITH	0	gate-prog-pred
T3	leg4_withhold	266	266	WITH	0	gate-prog-pred
T3	leg4_withhold	267	267	WITH	0	gate-prog-pred
T3	leg4_withhold	268	268	WITH	0	gate-prog-pred
T3	leg4_withhold	269	269	WITH	0	gate-prog-pred
T3	leg4_withhold	270	270	WITH	0	gate-prog-pred
T3	leg4_withhold	271	271	WITH	0	gate-prog-pred
T3	leg4_withhold	272	272	WITH	0	gate-prog-pred
T3	leg4_withhold	273	273	WITH	0	gate-prog-pred
T3	leg4_withhold	274	274	WITH	0	gate-prog-pred
T3	leg4_withhold	275	275	WITH	0	gate-prog-pred
T3	leg4_withhold	276	276	WITH	0	gate-prog-pred
T3	leg4_withhold	277	277	WITH	0	gate-prog-pred
T3	leg4_withhold	278	278	WITH	0	gate-prog-pred
T3	leg4_withhold	279	279	WITH	0	gate-prog-pred
T3	leg4_withhold	280	280	WITH	0	gate-prog-pred
T3	leg4_withhold	281	281	WITH	0	gate-prog-pred
T3	leg4_withhold	282	282	WITH	0	gate-prog-pred
T3	leg4_withhold	283	283	WITH	0	gate-prog-pred
T3	leg4_withhold	284	284	WITH	0	gate-prog-pred
T3	leg4_withhold	285	285	WITH	0	gate-prog-pred
T3	leg4_withhold	286	286	WITH	0	gate-prog-pred
T3	leg4_withhold	287	287	WITH	0	gate-prog-pred
T3	leg4_install	0	0	WITH	0	gate-prog-pred
T3	leg4_install	1	1	WITH	0	gate-prog-pred
T3	leg4_install	2	2	WITH	0	gate-prog-pred
T3	leg4_install	3	3	WITH	0	gate-prog-pred
T3	leg4_install	4	4	WITH	0	gate-prog-pred
T3	leg4_install	5	5	WITH	0	gate-prog-pred
T3	leg4_install	6	6	WITH	0	gate-prog-pred
T3	leg4_install	7	7	WITH	0	gate-prog-pred
T3	leg4_install	8	8	WITH	0	gate-prog-pred
T3	leg4_install	9	9	WITH	0	gate-prog-pred
T3	leg4_install	10	10	WITH	0	gate-prog-pred
T3	leg4_install	11	11	WITH	0	gate-prog-pred
T3	leg4_install	12	12	WITH	0	gate-prog-pred
T3	leg4_install	13	13	WITH	0	gate-prog-pred
T3	leg4_install	14	14	WITH	0	gate-prog-pred
T3	leg4_install	15	15	WITH	0	gate-prog-pred
T3	leg4_install	16	16	WITH	0	gate-prog-pred
T3	leg4_install	17	17	WITH	0	gate-prog-pred
T3	leg4_install	18	18	WITH	0	gate-prog-pred
T3	leg4_install	19	19	WITH	0	gate-prog-pred
T3	leg4_install	20	20	WITH	0	gate-prog-pred
T3	leg4_install	21	21	WITH	0	gate-prog-pred
T3	leg4_install	22	22	WITH	0	gate-prog-pred
T3	leg4_install	23	23	WITH	0	gate-prog-pred
T3	leg4_install	24	24	WITH	0	gate-prog-pred
T3	leg4_install	25	25	WITH	0	gate-prog-pred
T3	leg4_install	26	26	WITH	0	gate-prog-pred
T3	leg4_install	27	27	WITH	0	gate-prog-pred
T3	leg4_install	28	28	WITH	0	gate-prog-pred
T3	leg4_install	29	29	WITH	0	gate-prog-pred
T3	leg4_install	30	30	WITH	0	gate-prog-pred
T3	leg4_install	31	31	WITH	0	gate-prog-pred
T3	leg4_install	32	32	WITH	0	gate-prog-pred
T3	leg4_install	33	33	WITH	0	gate-prog-pred
T3	leg4_install	34	34	WITH	0	gate-prog-pred
T3	leg4_install	35	35	WITH	0	gate-prog-pred
T3	leg4_install	36	36	WITH	0	gate-prog-pred
T3	leg4_install	37	37	WITH	0	gate-prog-pred
T3	leg4_install	38	38	WITH	0	gate-prog-pred
T3	leg4_install	39	39	WITH	0	gate-prog-pred
T3	leg4_install	40	40	WITH	0	gate-prog-pred
T3	leg4_install	41	41	WITH	0	gate-prog-pred
T3	leg4_install	42	42	WITH	0	gate-prog-pred
T3	leg4_install	43	43	WITH	0	gate-prog-pred
T3	leg4_decoy	0	0	WITH	0	gate-prog-pred
T3	leg4_decoy	1	1	WITH	0	gate-prog-pred
T3	leg4_decoy	2	2	WITH	0	gate-prog-pred
T3	leg4_decoy	3	3	WITH	0	gate-prog-pred
T3	leg4_decoy	4	4	WITH	0	gate-prog-pred
T3	leg4_decoy	5	5	WITH	0	gate-prog-pred
T3	leg4_decoy	6	6	WITH	0	gate-prog-pred
T3	leg4_decoy	7	7	WITH	0	gate-prog-pred
T3	leg4_decoy	8	8	WITH	0	gate-prog-pred
T3	leg4_decoy	9	9	WITH	0	gate-prog-pred
T3	leg4_decoy	10	10	WITH	0	gate-prog-pred
T3	leg4_decoy	11	11	WITH	0	gate-prog-pred
T3	leg4_decoy	12	12	WITH	0	gate-prog-pred
T3	leg4_decoy	13	13	WITH	0	gate-prog-pred
T3	leg4_decoy	14	14	WITH	0	gate-prog-pred
T3	leg4_decoy	15	15	WITH	0	gate-prog-pred
T3	leg4_decoy	16	16	WITH	0	gate-prog-pred
T3	leg4_decoy	17	17	WITH	0	gate-prog-pred
T3	leg4_decoy	18	18	WITH	0	gate-prog-pred
T3	leg4_decoy	19	19	WITH	0	gate-prog-pred
T3	leg4_decoy	20	20	WITH	0	gate-prog-pred
T3	leg4_decoy	21	21	WITH	0	gate-prog-pred
T3	leg4_decoy	22	22	WITH	0	gate-prog-pred
T3	leg4_decoy	23	23	WITH	0	gate-prog-pred
T3	leg4_decoy	24	24	WITH	0	gate-prog-pred
T3	leg4_decoy	25	25	WITH	0	gate-prog-pred
T3	leg4_decoy	26	26	WITH	0	gate-prog-pred
T3	leg4_decoy	27	27	WITH	0	gate-prog-pred
T3	leg4_decoy	28	28	WITH	0	gate-prog-pred
T3	leg4_decoy	29	29	WITH	0	gate-prog-pred
T3	leg4_decoy	30	30	WITH	0	gate-prog-pred
T3	leg4_decoy	31	31	WITH	0	gate-prog-pred
T3	leg4_decoy	32	32	WITH	0	gate-prog-pred
T3	leg4_decoy	33	33	WITH	0	gate-prog-pred
T3	leg4_decoy	34	34	WITH	0	gate-prog-pred
T3	leg4_decoy	35	35	WITH	0	gate-prog-pred
T3	leg4_decoy	36	36	WITH	0	gate-prog-pred
T3	leg4_decoy	37	37	WITH	0	gate-prog-pred
T3	leg4_decoy	38	38	WITH	0	gate-prog-pred
T3	leg4_decoy	39	39	WITH	0	gate-prog-pred
T3	leg4_decoy	40	40	WITH	0	gate-prog-pred
T3	leg4_decoy	41	41	WITH	0	gate-prog-pred
T3	leg4_decoy	42	42	WITH	0	gate-prog-pred
T3	leg4_decoy	43	43	WITH	0	gate-prog-pred
T3	leg4_decoy	44	44	WITH	0	gate-prog-pred
T3	leg4_decoy	45	45	WITH	0	gate-prog-pred
T3	leg4_decoy	46	46	WITH	0	gate-prog-pred
T3	leg4_decoy	47	47	WITH	0	gate-prog-pred
T3	leg4_decoy	48	48	WITH	0	gate-prog-pred
T3	leg4_decoy	49	49	WITH	0	gate-prog-pred
T3	leg4_decoy	50	50	WITH	0	gate-prog-pred
T3	leg4_decoy	51	51	WITH	0	gate-prog-pred
T4	leg1	0	0	PROV	0	gate-first-prov
T4	leg1	1	12	PROV	0	gate-reanchor
T4	leg1	2	13	CHAL	0	gate-chal
T4	leg1	3	20	PROV	0	gate-reanchor
T4	leg1	4	25	PERM	1	harden-ok
T4	leg1	5	26	CHAL	0	gate-chal
T4	leg1	6	29	CHAL	0	gate-chal
T4	leg1	7	30	PROV	0	gate-reanchor
T4	leg1	8	33	PROV	0	gate-reanchor
T4	leg1	9	35	CORR	0	gate-corr
T4	leg1	10	36	CHAL	0	gate-chal
T4	leg1	11	37	PROV	0	gate-reanchor
T4	leg1	12	38	PROV	0	gate-reanchor
T4	leg1	13	41	CHAL	0	gate-chal
T4	leg1	14	45	PROV	0	gate-reanchor
T4	leg1	15	47	CHAL	0	gate-chal
T4	leg1	16	72	PROV	0	gate-first-prov
T4	leg1	17	76	CHAL	0	gate-chal
T4	leg1	18	77	CHAL	0	guard-veto:temporal
T4	leg1	19	78	PROV	0	guard-veto:temporal
T4	leg1	20	79	CHAL	0	gate-chal
T4	leg1	21	80	PROV	0	gate-reanchor
T4	leg1	22	83	PERM	1	harden-ok
T4	leg1	23	84	CHAL	0	gate-chal
T4	leg1	24	85	PROV	0	gate-reanchor
T4	leg1	25	86	PROV	0	gate-reanchor
T4	leg1	26	87	REV	1	harden-ok
T4	leg1	27	88	CHAL	0	gate-chal
T4	leg1	28	89	PROV	0	gate-reanchor
T4	leg1	29	93	CHAL	0	gate-chal
T4	leg1	30	96	PROV	0	gate-first-prov
T4	leg1	31	97	PROV	0	gate-reanchor
T4	leg1	32	98	PROV	0	gate-reanchor
T4	leg1	33	100	PROV	0	gate-reanchor
T4	leg1	34	103	PROV	0	gate-reanchor
T4	leg1	35	105	PROV	0	gate-reanchor
T4	leg1	36	108	PROV	0	gate-reanchor
T4	leg1	37	110	PROV	0	guard-veto:margin
T4	leg1	38	111	PROV	0	gate-reanchor
T4	leg1	39	113	PROV	0	gate-reanchor
T4	leg1	40	115	PROV	0	gate-reanchor
T4	leg1	41	116	PROV	0	gate-reanchor
T4	leg1	42	118	PROV	0	gate-reanchor
T4	leg2	0	24	WITH	0	gate-prog-pred
T4	leg2	1	25	WITH	0	gate-prog-pred
T4	leg2	2	26	WITH	0	gate-prog-pred
T4	leg2	3	27	WITH	0	gate-prog-pred
T4	leg2	4	28	WITH	0	gate-prog-pred
T4	leg2	5	29	WITH	0	gate-prog-pred
T4	leg2	6	30	WITH	0	gate-prog-pred
T4	leg2	7	31	WITH	0	gate-prog-pred
T4	leg2	8	32	WITH	0	gate-prog-pred
T4	leg2	9	33	WITH	0	gate-prog-pred
T4	leg2	10	34	WITH	0	gate-prog-pred
T4	leg2	11	35	WITH	0	gate-prog-pred
T4	leg3_C1	0	721	PROV	0	gate-first-prov
T4	leg3_C1	1	722	PROV	0	guard-veto:span+temporal
T4	leg3_C1	2	1262	CHAL	0	gate-chal
T4	leg3_C1	3	1330	CHAL	0	guard-veto:temporal
T4	leg3_C2	0	10967	PROV	0	gate-first-prov
T4	leg3_C2	1	10968	PROV	0	guard-veto:span+temporal
T4	leg3_C2	2	10983	CHAL	0	gate-chal
T4	leg3_C3	0	721	PROV	0	gate-first-prov
T4	leg3_C3	1	722	PROV	0	guard-veto:span+temporal
T4	leg3_C3	2	1145	CHAL	0	gate-chal
T4	leg3_R1	0	2001	PROV	0	gate-first-prov
T4	leg3_R1	1	2002	PROV	0	guard-veto:span+temporal
T4	leg3_R1	2	2003	CONF	0	gate-conf-lowconf
T4	leg3_R2	0	2011	PROV	0	gate-first-prov
T4	leg3_R2	1	2012	PROV	0	gate-prov-lowconf
T4	leg3_R2	2	2013	CHAL	0	gate-chal
T4	leg3_CC1	0	10967	PROV	0	gate-first-prov
T4	leg3_CC1	1	10968	PROV	0	guard-veto:span+temporal
T4	leg3_CC1	2	10983	CHAL	0	gate-chal
T4	leg3_CC1	3	10992	CHAL	0	guard-veto:margin+span+temporal
T4	leg3_CC2	0	721	PROV	0	gate-first-prov
T4	leg3_CC2	1	722	PROV	0	guard-veto:span+temporal
T4	leg3_CC2	2	1262	CHAL	0	gate-chal
T4	leg3_CC2	3	1689	CHAL	0	guard-veto:temporal
T4	leg3_H1	0	1262	PROV	0	gate-first-prov
T4	leg3_T1	0	2021	PROV	0	gate-first-prov
T4	leg3_T1	1	2022	PROV	0	guard-veto:span+temporal
T4	leg3_T1	2	2023	CHAL	0	gate-chal
T4	leg3_W1	0	2031	WITH	0	gate-prog-pred
T4	leg3_W1	1	2032	WITH	0	gate-prog-pred
T4	leg3_W1	2	2033	WITH	0	gate-prog-pred
T4	leg4_clean	0	0	WITH	0	gate-prog-pred
T4	leg4_clean	1	1	WITH	0	gate-prog-pred
T4	leg4_clean	2	2	WITH	0	gate-prog-pred
T4	leg4_clean	3	3	WITH	0	gate-prog-pred
T4	leg4_clean	4	4	WITH	0	gate-prog-pred
T4	leg4_clean	5	5	WITH	0	gate-prog-pred
T4	leg4_clean	6	6	WITH	0	gate-prog-pred
T4	leg4_clean	7	7	WITH	0	gate-prog-pred
T4	leg4_clean	8	8	WITH	0	gate-prog-pred
T4	leg4_clean	9	9	WITH	0	gate-prog-pred
T4	leg4_clean	10	10	WITH	0	gate-prog-pred
T4	leg4_clean	11	11	WITH	0	gate-prog-pred
T4	leg4_clean	12	12	WITH	0	gate-prog-pred
T4	leg4_clean	13	13	WITH	0	gate-prog-pred
T4	leg4_clean	14	14	WITH	0	gate-prog-pred
T4	leg4_clean	15	15	WITH	0	gate-prog-pred
T4	leg4_clean	16	16	WITH	0	gate-prog-pred
T4	leg4_clean	17	17	WITH	0	gate-prog-pred
T4	leg4_clean	18	18	WITH	0	gate-prog-pred
T4	leg4_clean	19	19	WITH	0	gate-prog-pred
T4	leg4_clean	20	20	WITH	0	gate-prog-pred
T4	leg4_clean	21	21	WITH	0	gate-prog-pred
T4	leg4_clean	22	22	WITH	0	gate-prog-pred
T4	leg4_clean	23	23	WITH	0	gate-prog-pred
T4	leg4_clean	24	24	WITH	0	gate-prog-pred
T4	leg4_clean	25	25	WITH	0	gate-prog-pred
T4	leg4_clean	26	26	WITH	0	gate-prog-pred
T4	leg4_clean	27	27	WITH	0	gate-prog-pred
T4	leg4_clean	28	28	WITH	0	gate-prog-pred
T4	leg4_clean	29	29	WITH	0	gate-prog-pred
T4	leg4_clean	30	30	WITH	0	gate-prog-pred
T4	leg4_clean	31	31	WITH	0	gate-prog-pred
T4	leg4_clean	32	32	WITH	0	gate-prog-pred
T4	leg4_clean	33	33	WITH	0	gate-prog-pred
T4	leg4_clean	34	34	WITH	0	gate-prog-pred
T4	leg4_clean	35	35	WITH	0	gate-prog-pred
T4	leg4_clean	36	36	WITH	0	gate-prog-pred
T4	leg4_clean	37	37	WITH	0	gate-prog-pred
T4	leg4_clean	38	38	WITH	0	gate-prog-pred
T4	leg4_clean	39	39	WITH	0	gate-prog-pred
